:ID,:LABEL,event_id,linked_claim_id,event_type,event_subtype,event_date,event_time_hour,event_day_of_week,location_city,location_state,geo_latitude,geo_longitude,severity,weather,road_conditions,vehicles_involved,injuries,fatalities,police_attended,fraud_reported,ring_member,cluster_id
EVT-746630,Event,EVT-746630,CLM-746630,Collision,Single Vehicle Collision,1/16/2015,4,Wednesday,Northbrook,NY,42.420952,-74.793173,Major Damage,Ice,Icy,1,0,0,?,Y,Yes,RING-014
EVT-598308,Event,EVT-598308,CLM-598308,Collision,Multi-vehicle Collision,1/12/2015,21,Sunday,Arlington,SC,32.97133,-82.429294,Major Damage,Wind,Icy,3,1,0,?,Y,No,
EVT-720356,Event,EVT-720356,CLM-720356,Parked Car Damage,Parked Car,1/3/2015,7,Wednesday,Springfield,NY,41.445556,-75.000099,Minor Damage,Rain,Under Construction,1,1,0,YES,N,No,
EVT-724752,Event,EVT-724752,CLM-724752,Collision,Multi-vehicle Collision,1/22/2015,19,Friday,Columbus,NY,44.356542,-75.422221,Major Damage,Unknown,Unknown,3,0,0,?,N,No,
EVT-148498,Event,EVT-148498,CLM-148498,Parked Car Damage,Parked Car,1/13/2015,5,Saturday,Arlington,SC,33.320132,-80.571203,Minor Damage,Ice,Unknown,1,1,0,NO,N,No,
EVT-110122,Event,EVT-110122,CLM-110122,Collision,Multi-vehicle Collision,1/31/2015,22,Tuesday,Arlington,NC,35.562041,-77.530112,Minor Damage,Fog,Dry,3,0,0,NO,N,No,
EVT-281388,Event,EVT-281388,CLM-281388,Collision,Single Vehicle Collision,2/4/2015,12,Friday,Northbrook,SC,35.486699,-81.059626,Total Loss,Fog,Unknown,1,1,0,YES,N,No,
EVT-728600,Event,EVT-728600,CLM-728600,Collision,Multi-vehicle Collision,1/20/2015,19,Friday,Springfield,SC,32.876129,-80.573314,Total Loss,Unknown,Unknown,3,0,0,NO,N,No,
EVT-231548,Event,EVT-231548,CLM-231548,Collision,Single Vehicle Collision,2/7/2015,10,Thursday,Hillsdale,WV,39.58092,-80.809458,Major Damage,Snow,Under Construction,1,2,0,?,Y,Yes,RING-016
EVT-531160,Event,EVT-531160,CLM-531160,Collision,Single Vehicle Collision,2/5/2015,7,Wednesday,Columbus,WV,39.67151,-81.498237,Minor Damage,Snow,Icy,1,0,0,?,N,No,
EVT-889003,Event,EVT-889003,CLM-889003,Collision,Single Vehicle Collision,1/2/2015,17,Thursday,Hillsdale,WV,39.790549,-80.047806,Total Loss,Wind,Gravel,1,1,0,NO,N,No,
EVT-193213,Event,EVT-193213,CLM-193213,Collision,Multi-vehicle Collision,2/8/2015,0,Wednesday,Arlington,WV,39.0784,-80.854255,Total Loss,Unknown,Wet,3,2,0,YES,N,No,
EVT-557218,Event,EVT-557218,CLM-557218,Parked Car Damage,Parked Car,1/13/2015,9,Sunday,Arlington,SC,33.544636,-79.727202,Minor Damage,Ice,Gravel,1,1,0,NO,N,No,
EVT-125591,Event,EVT-125591,CLM-125591,Collision,Single Vehicle Collision,1/16/2015,21,Saturday,Riverwood,NC,34.209715,-78.106092,Total Loss,Ice,Dry,1,0,0,?,N,No,
EVT-227244,Event,EVT-227244,CLM-227244,Collision,Multi-vehicle Collision,1/30/2015,22,Wednesday,Northbend,VA,37.980431,-77.90354,Total Loss,Clear,Unknown,3,0,0,NO,N,No,
EVT-791425,Event,EVT-791425,CLM-791425,Theft,Vehicle Theft,2/26/2015,3,Thursday,Hillsdale,WV,39.612415,-79.231657,Minor Damage,Ice,Gravel,1,1,0,YES,N,No,
EVT-354455,Event,EVT-354455,CLM-354455,Collision,Single Vehicle Collision,1/27/2015,16,Saturday,Northbrook,WV,37.719954,-79.145539,Minor Damage,Snow,Wet,1,0,0,?,N,No,
EVT-601042,Event,EVT-601042,CLM-601042,Collision,Single Vehicle Collision,1/28/2015,14,Friday,Riverwood,NY,43.365719,-74.25211,Total Loss,Fog,Dry,1,0,0,NO,N,No,
EVT-433663,Event,EVT-433663,CLM-433663,Collision,Multi-vehicle Collision,2/23/2015,21,Saturday,Springfield,SC,32.736578,-81.803719,Total Loss,Ice,Wet,3,0,0,YES,N,No,
EVT-471938,Event,EVT-471938,CLM-471938,Collision,Single Vehicle Collision,1/18/2015,19,Monday,Columbus,WV,40.096219,-79.443337,Minor Damage,Wind,Under Construction,1,2,0,NO,N,No,
EVT-564654,Event,EVT-564654,CLM-564654,Collision,Multi-vehicle Collision,2/15/2015,13,Tuesday,Hillsdale,NC,36.235422,-77.971957,Major Damage,Rain,Unknown,3,1,0,NO,N,No,
EVT-645723,Event,EVT-645723,CLM-645723,Theft,Vehicle Theft,2/4/2015,21,Thursday,Hillsdale,VA,36.831794,-79.126702,Minor Damage,Wind,Gravel,1,0,0,YES,N,No,
EVT-573572,Event,EVT-573572,CLM-573572,Collision,Multi-vehicle Collision,1/12/2015,11,Friday,Northbend,NY,43.589123,-76.138049,Minor Damage,Unknown,Unknown,3,1,0,YES,N,No,
EVT-437960,Event,EVT-437960,CLM-437960,Theft,Vehicle Theft,1/2/2015,16,Thursday,Columbus,VA,36.753875,-77.819646,Trivial Damage,Ice,Gravel,1,2,0,?,N,No,
EVT-649800,Event,EVT-649800,CLM-649800,Collision,Single Vehicle Collision,1/27/2015,9,Wednesday,Arlington,VA,36.178678,-80.223142,Total Loss,Snow,Dry,1,0,0,?,N,No,
EVT-544225,Event,EVT-544225,CLM-544225,Theft,Vehicle Theft,2/9/2015,8,Saturday,Riverwood,WV,38.507146,-81.343683,Minor Damage,Ice,Icy,1,0,0,YES,N,No,
EVT-390256,Event,EVT-390256,CLM-390256,Theft,Vehicle Theft,2/6/2015,7,Sunday,Springfield,WV,39.905071,-80.648903,Minor Damage,Rain,Icy,1,2,0,YES,Y,Yes,RING-008
EVT-488597,Event,EVT-488597,CLM-488597,Collision,Single Vehicle Collision,1/3/2015,12,Friday,Arlington,SC,33.493602,-80.258718,Minor Damage,Rain,Wet,1,0,0,NO,N,No,
EVT-133889,Event,EVT-133889,CLM-133889,Collision,Multi-vehicle Collision,1/12/2015,21,Saturday,Columbus,NC,34.477814,-80.397031,Minor Damage,Unknown,Under Construction,3,0,0,?,N,No,
EVT-931901,Event,EVT-931901,CLM-931901,Collision,Single Vehicle Collision,1/22/2015,4,Sunday,Arlington,NC,36.012295,-78.557167,Major Damage,Unknown,Icy,1,1,0,NO,Y,Yes,RING-009
EVT-769475,Event,EVT-769475,CLM-769475,Collision,Multi-vehicle Collision,1/3/2015,18,Thursday,Northbend,NY,43.612514,-76.866923,Major Damage,Unknown,Unknown,3,2,0,YES,N,No,
EVT-844062,Event,EVT-844062,CLM-844062,Theft,Vehicle Theft,2/23/2015,7,Thursday,Northbend,SC,34.576644,-81.847398,Trivial Damage,Ice,Under Construction,1,2,0,?,N,No,
EVT-844129,Event,EVT-844129,CLM-844129,Collision,Single Vehicle Collision,1/22/2015,13,Monday,Northbrook,SC,34.929939,-80.157632,Total Loss,Fog,Unknown,1,2,0,YES,N,No,
EVT-732169,Event,EVT-732169,CLM-732169,Collision,Single Vehicle Collision,2/13/2015,0,Thursday,Northbend,VA,38.671062,-79.785155,Total Loss,Rain,Icy,1,2,0,?,N,No,
EVT-221854,Event,EVT-221854,CLM-221854,Collision,Single Vehicle Collision,2/8/2015,22,Sunday,Northbend,NY,43.502727,-75.347065,Major Damage,Snow,Unknown,1,1,0,YES,Y,No,
EVT-776950,Event,EVT-776950,CLM-776950,Collision,Single Vehicle Collision,1/9/2015,15,Wednesday,Columbus,SC,33.337657,-80.970114,Major Damage,Snow,Unknown,1,2,0,?,Y,Yes,RING-006
EVT-291006,Event,EVT-291006,CLM-291006,Collision,Multi-vehicle Collision,2/8/2015,3,Saturday,Riverwood,SC,35.297814,-80.009444,Major Damage,Rain,Unknown,3,2,0,?,Y,No,
EVT-845751,Event,EVT-845751,CLM-845751,Collision,Multi-vehicle Collision,1/10/2015,18,Monday,Northbend,VA,38.814864,-77.701545,Total Loss,Wind,Unknown,2,0,0,?,N,No,
EVT-889764,Event,EVT-889764,CLM-889764,Collision,Multi-vehicle Collision,1/26/2015,17,Wednesday,Arlington,WV,38.570641,-81.296916,Major Damage,Fog,Dry,3,2,0,?,N,No,
EVT-929306,Event,EVT-929306,CLM-929306,Collision,Multi-vehicle Collision,2/21/2015,18,Tuesday,Springfield,WV,38.792381,-79.75973,Major Damage,Clear,Gravel,3,1,0,NO,Y,Yes,RING-015
EVT-515457,Event,EVT-515457,CLM-515457,Collision,Single Vehicle Collision,1/23/2015,11,Friday,Columbus,NY,42.401903,-75.104483,Total Loss,Rain,Unknown,1,2,0,YES,N,No,
EVT-556270,Event,EVT-556270,CLM-556270,Collision,Single Vehicle Collision,2/5/2015,17,Saturday,Columbus,NY,43.399235,-74.896256,Total Loss,Snow,Wet,1,0,0,YES,N,No,
EVT-908935,Event,EVT-908935,CLM-908935,Collision,Single Vehicle Collision,2/15/2015,12,Thursday,Northbend,OH,39.381026,-84.343851,Minor Damage,Snow,Under Construction,1,0,0,YES,N,No,
EVT-525862,Event,EVT-525862,CLM-525862,Collision,Multi-vehicle Collision,1/8/2015,15,Saturday,Northbend,NY,43.302322,-75.32949,Total Loss,Snow,Icy,3,1,0,NO,N,No,
EVT-490514,Event,EVT-490514,CLM-490514,Collision,Multi-vehicle Collision,1/1/2015,0,Monday,Arlington,NY,44.373917,-76.515466,Minor Damage,Fog,Gravel,3,0,0,YES,Y,Yes,RING-007
EVT-774895,Event,EVT-774895,CLM-774895,Parked Car Damage,Parked Car,2/26/2015,9,Tuesday,Arlington,SC,34.918993,-81.344987,Trivial Damage,Rain,Under Construction,1,2,0,?,N,No,
EVT-974522,Event,EVT-974522,CLM-974522,Collision,Single Vehicle Collision,2/28/2015,1,Sunday,Springfield,WV,38.490849,-81.081373,Total Loss,Ice,Wet,1,2,0,NO,N,No,
EVT-669809,Event,EVT-669809,CLM-669809,Collision,Single Vehicle Collision,1/13/2015,22,Sunday,Columbus,WV,38.654563,-79.690696,Major Damage,Wind,Wet,1,0,0,?,N,No,
EVT-182953,Event,EVT-182953,CLM-182953,Collision,Single Vehicle Collision,2/19/2015,11,Sunday,Riverwood,WV,39.9728,-79.799986,Minor Damage,Fog,Unknown,1,2,0,?,Y,Yes,RING-016
EVT-836349,Event,EVT-836349,CLM-836349,Collision,Single Vehicle Collision,1/13/2015,10,Thursday,Hillsdale,NC,35.99111,-77.878805,Major Damage,Ice,Under Construction,1,0,0,?,Y,No,
EVT-591269,Event,EVT-591269,CLM-591269,Collision,Single Vehicle Collision,2/17/2015,5,Tuesday,Columbus,NY,43.880145,-74.314139,Minor Damage,Unknown,Wet,1,1,0,NO,N,No,
EVT-550127,Event,EVT-550127,CLM-550127,Collision,Multi-vehicle Collision,2/15/2015,3,Monday,Arlington,SC,34.329435,-82.313551,Total Loss,Snow,Icy,3,1,0,?,N,No,
EVT-663190,Event,EVT-663190,CLM-663190,Collision,Single Vehicle Collision,1/31/2015,18,Saturday,Northbrook,NY,43.398033,-76.0394,Minor Damage,Fog,Dry,1,2,0,YES,N,No,
EVT-109392,Event,EVT-109392,CLM-109392,Collision,Single Vehicle Collision,2/6/2015,21,Saturday,Riverwood,WV,38.312953,-79.543607,Total Loss,Fog,Wet,1,0,0,NO,N,No,
EVT-215278,Event,EVT-215278,CLM-215278,Collision,Multi-vehicle Collision,1/23/2015,6,Sunday,Springfield,OH,39.62942,-82.661629,Major Damage,Wind,Dry,3,1,0,YES,N,No,
EVT-674570,Event,EVT-674570,CLM-674570,Collision,Multi-vehicle Collision,2/17/2015,20,Wednesday,Hillsdale,OH,41.489576,-83.049458,Total Loss,Snow,Icy,3,0,0,?,N,No,
EVT-681486,Event,EVT-681486,CLM-681486,Parked Car Damage,Parked Car,1/22/2015,6,Saturday,Northbend,SC,33.319945,-82.257638,Minor Damage,Fog,Gravel,1,1,0,YES,N,No,
EVT-941851,Event,EVT-941851,CLM-941851,Collision,Single Vehicle Collision,2/22/2015,20,Saturday,Northbrook,NC,36.073304,-78.389068,Minor Damage,Wind,Gravel,1,0,0,?,N,No,
EVT-186934,Event,EVT-186934,CLM-186934,Collision,Single Vehicle Collision,1/24/2015,23,Friday,Northbend,SC,32.886583,-81.456926,Major Damage,Ice,Under Construction,1,2,0,?,N,No,
EVT-918516,Event,EVT-918516,CLM-918516,Collision,Multi-vehicle Collision,1/23/2015,4,Wednesday,Arlington,NC,35.98698,-78.603637,Minor Damage,Fog,Unknown,3,2,0,YES,N,No,
EVT-533940,Event,EVT-533940,CLM-533940,Collision,Single Vehicle Collision,2/26/2015,2,Tuesday,Arlington,NY,42.305165,-76.641788,Major Damage,Wind,Icy,1,0,0,YES,N,No,
EVT-556080,Event,EVT-556080,CLM-556080,Parked Car Damage,Parked Car,2/26/2015,6,Friday,Columbus,WV,38.762995,-81.877713,Minor Damage,Clear,Icy,1,0,0,?,N,No,
