:START_ID,:END_ID,:TYPE,entity_type,ring_suspicion,pagerank,weight,connection_strength,first_seen_date,last_seen_date,event_time
NF-CUST-OH-3150-8870,CUST-OH-3150-8870,DESCRIBES_ENTITY,Customer,0.544,0.7352,0.7352,0.595,03/01/2015,09/01/2015,03/01/2015
NF-CUST-OH-2832-7616,CUST-OH-2832-7616,DESCRIBES_ENTITY,Customer,0.506,0.4961,0.4961,0.4089,07/01/2015,03/01/2015,07/01/2015
NF-CUST-IN-4424-7090,CUST-IN-4424-7090,DESCRIBES_ENTITY,Customer,0.805,0.832,0.832,0.6865,06/01/2015,05/01/2015,06/01/2015
NF-CUST-IL-1592-6605,CUST-IL-1592-6605,DESCRIBES_ENTITY,Customer,0.175,0.3365,0.3365,0.3046,09/01/2015,02/01/2015,09/01/2015
NF-CUST-OH-6698-5086,CUST-OH-6698-5086,DESCRIBES_ENTITY,Customer,0.885,0.7823,0.7823,0.7243,03/01/2015,05/01/2015,03/01/2015
NF-CUST-OH-5201-2021,CUST-OH-5201-2021,DESCRIBES_ENTITY,Customer,0.678,0.6151,0.6151,0.503,02/01/2015,09/01/2015,02/01/2015
NF-CUST-IL-6079-4982,CUST-IL-6079-4982,DESCRIBES_ENTITY,Customer,0.005,0.1618,0.1618,0.1388,07/01/2015,01/01/2015,07/01/2015
NF-CUST-IN-4650-8633,CUST-IN-4650-8633,DESCRIBES_ENTITY,Customer,0.642,0.7828,0.7828,0.744,06/01/2015,09/01/2015,06/01/2015
NF-CUST-OH-3699-8627,CUST-OH-3699-8627,DESCRIBES_ENTITY,Customer,0.333,0.2905,0.2905,0.2387,06/01/2015,08/01/2015,06/01/2015
NF-CUST-OH-4472-5630,CUST-OH-4472-5630,DESCRIBES_ENTITY,Customer,0.101,0.1949,0.1949,0.1612,02/01/2015,05/01/2015,02/01/2015
NF-CUST-OH-8316-5289,CUST-OH-8316-5289,DESCRIBES_ENTITY,Customer,0.09,0.2859,0.2859,0.2484,05/01/2015,06/01/2015,05/01/2015
NF-CUST-IN-9229-6478,CUST-IN-9229-6478,DESCRIBES_ENTITY,Customer,0.044,0.2848,0.2848,0.2308,07/01/2015,03/01/2015,07/01/2015
NF-CUST-IN-6404-6762,CUST-IN-6404-6762,DESCRIBES_ENTITY,Customer,0.187,0.3953,0.3953,0.3687,03/01/2015,02/01/2015,03/01/2015
NF-CUST-OH-1532-4802,CUST-OH-1532-4802,DESCRIBES_ENTITY,Customer,0.143,0.2861,0.2861,0.2576,01/01/2015,09/01/2015,01/01/2015
NF-CUST-OH-3347-8729,CUST-OH-3347-8729,DESCRIBES_ENTITY,Customer,0.884,0.5615,0.5615,0.5093,01/01/2015,04/01/2015,01/01/2015
NF-CUST-OH-2212-3986,CUST-OH-2212-3986,DESCRIBES_ENTITY,Customer,0.241,0.0905,0.0905,0.0857,01/01/2015,02/01/2015,01/01/2015
NF-CUST-IL-9614-8328,CUST-IL-9614-8328,DESCRIBES_ENTITY,Customer,0.235,0.0297,0.0297,0.0255,09/01/2015,01/01/2015,09/01/2015
NF-CUST-OH-8047-5192,CUST-OH-8047-5192,DESCRIBES_ENTITY,Customer,0.21,0.3789,0.3789,0.3261,09/01/2015,06/01/2015,09/01/2015
NF-CUST-OH-3692-5870,CUST-OH-3692-5870,DESCRIBES_ENTITY,Customer,0.194,0.2016,0.2016,0.1753,09/01/2015,09/01/2015,09/01/2015
NF-CUST-IN-6911-7725,CUST-IN-6911-7725,DESCRIBES_ENTITY,Customer,0.753,0.5341,0.5341,0.5155,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IL-7131-5446,CUST-IL-7131-5446,DESCRIBES_ENTITY,Customer,0.822,0.7347,0.7347,0.6835,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IN-6217-1455,CUST-IN-6217-1455,DESCRIBES_ENTITY,Customer,0.679,0.7401,0.7401,0.6588,07/01/2015,09/01/2015,07/01/2015
NF-CUST-IN-6151-3637,CUST-IN-6151-3637,DESCRIBES_ENTITY,Customer,0.255,0.1981,0.1981,0.178,05/01/2015,07/01/2015,05/01/2015
NF-CUST-IN-9475-4076,CUST-IN-9475-4076,DESCRIBES_ENTITY,Customer,0.252,0.1419,0.1419,0.1314,02/01/2015,05/01/2015,02/01/2015
NF-CUST-OH-6580-7201,CUST-OH-6580-7201,DESCRIBES_ENTITY,Customer,0.248,0.0514,0.0514,0.049,05/01/2015,07/01/2015,05/01/2015
NF-CUST-IN-3745-1028,CUST-IN-3745-1028,DESCRIBES_ENTITY,Customer,0.159,0.0175,0.0175,0.0148,04/01/2015,02/01/2015,04/01/2015
NF-CUST-IN-8058-9199,CUST-IN-8058-9199,DESCRIBES_ENTITY,Customer,0.31,0.2298,0.2298,0.2142,08/01/2015,09/01/2015,08/01/2015
NF-CUST-IL-2350-4694,CUST-IL-2350-4694,DESCRIBES_ENTITY,Customer,0.175,0.3602,0.3602,0.3022,08/01/2015,05/01/2015,08/01/2015
NF-CUST-OH-2909-8929,CUST-OH-2909-8929,DESCRIBES_ENTITY,Customer,0.274,0.2061,0.2061,0.203,03/01/2015,02/01/2015,03/01/2015
NF-CUST-IL-1802-2513,CUST-IL-1802-2513,DESCRIBES_ENTITY,Customer,0.072,0.3837,0.3837,0.361,03/01/2015,07/01/2015,03/01/2015
NF-CUST-OH-6620-7819,CUST-OH-6620-7819,DESCRIBES_ENTITY,Customer,0.11,0.3635,0.3635,0.2967,03/01/2015,06/01/2015,03/01/2015
NF-CUST-IN-8843-8783,CUST-IN-8843-8783,DESCRIBES_ENTITY,Customer,0.081,0.3359,0.3359,0.2846,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IN-1780-6618,CUST-IN-1780-6618,DESCRIBES_ENTITY,Customer,0.279,0.0826,0.0826,0.0819,06/01/2015,02/01/2015,06/01/2015
NF-CUST-OH-5074-1182,CUST-OH-5074-1182,DESCRIBES_ENTITY,Customer,0.179,0.1198,0.1198,0.1164,06/01/2015,05/01/2015,06/01/2015
NF-CUST-IN-9906-6088,CUST-IN-9906-6088,DESCRIBES_ENTITY,Customer,0.537,0.6833,0.6833,0.5947,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IN-8921-3216,CUST-IN-8921-3216,DESCRIBES_ENTITY,Customer,0.532,0.6419,0.6419,0.5473,04/01/2015,08/01/2015,04/01/2015
NF-CUST-IN-3986-5306,CUST-IN-3986-5306,DESCRIBES_ENTITY,Customer,0.458,0.8279,0.8279,0.7849,02/01/2015,09/01/2015,02/01/2015
NF-CUST-IL-6051-9898,CUST-IL-6051-9898,DESCRIBES_ENTITY,Customer,0.883,0.7994,0.7994,0.6597,05/01/2015,08/01/2015,05/01/2015
NF-CUST-OH-1431-4178,CUST-OH-1431-4178,DESCRIBES_ENTITY,Customer,0.256,0.1249,0.1249,0.1169,04/01/2015,05/01/2015,04/01/2015
NF-CUST-IL-2302-1471,CUST-IL-2302-1471,DESCRIBES_ENTITY,Customer,0.327,0.2833,0.2833,0.2768,06/01/2015,02/01/2015,06/01/2015
NF-CUST-IL-7696-9665,CUST-IL-7696-9665,DESCRIBES_ENTITY,Customer,0.271,0.2197,0.2197,0.189,05/01/2015,01/01/2015,05/01/2015
NF-CUST-IL-4208-7298,CUST-IL-4208-7298,DESCRIBES_ENTITY,Customer,0.055,0.0356,0.0356,0.0339,09/01/2015,06/01/2015,09/01/2015
NF-CUST-OH-9735-5068,CUST-OH-9735-5068,DESCRIBES_ENTITY,Customer,0.131,0.3833,0.3833,0.3377,09/01/2015,07/01/2015,09/01/2015
NF-CUST-IL-6080-6489,CUST-IL-6080-6489,DESCRIBES_ENTITY,Customer,0.243,0.0626,0.0626,0.0505,02/01/2015,07/01/2015,02/01/2015
NF-CUST-IL-2501-4459,CUST-IL-2501-4459,DESCRIBES_ENTITY,Customer,0.186,0.0874,0.0874,0.0806,01/01/2015,04/01/2015,01/01/2015
NF-CUST-IN-7864-9605,CUST-IN-7864-9605,DESCRIBES_ENTITY,Customer,0.268,0.3388,0.3388,0.2918,08/01/2015,03/01/2015,08/01/2015
NF-CUST-IN-4451-7634,CUST-IN-4451-7634,DESCRIBES_ENTITY,Customer,0.236,0.0401,0.0401,0.0394,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IL-9386-9286,CUST-IL-9386-9286,DESCRIBES_ENTITY,Customer,0.285,0.2751,0.2751,0.2628,03/01/2015,03/01/2015,03/01/2015
NF-CUST-IL-4824-1402,CUST-IL-4824-1402,DESCRIBES_ENTITY,Customer,0.015,0.3237,0.3237,0.2591,08/01/2015,05/01/2015,08/01/2015
NF-CUST-OH-7960-2152,CUST-OH-7960-2152,DESCRIBES_ENTITY,Customer,0.306,0.0316,0.0316,0.0313,07/01/2015,07/01/2015,07/01/2015
NF-CUST-IN-9106-4091,CUST-IN-9106-4091,DESCRIBES_ENTITY,Customer,0.121,0.1098,0.1098,0.108,02/01/2015,04/01/2015,02/01/2015
NF-CUST-OH-3274-8848,CUST-OH-3274-8848,DESCRIBES_ENTITY,Customer,0.12,0.3997,0.3997,0.3714,01/01/2015,01/01/2015,01/01/2015
NF-CUST-OH-7152-5443,CUST-OH-7152-5443,DESCRIBES_ENTITY,Customer,0.291,0.3415,0.3415,0.2992,04/01/2015,03/01/2015,04/01/2015
NF-CUST-IL-6488-6659,CUST-IL-6488-6659,DESCRIBES_ENTITY,Customer,0.448,0.7043,0.7043,0.6489,08/01/2015,06/01/2015,08/01/2015
NF-CUST-IL-5169-9213,CUST-IL-5169-9213,DESCRIBES_ENTITY,Customer,0.61,0.6302,0.6302,0.5512,08/01/2015,08/01/2015,08/01/2015
NF-CUST-IN-9844-1434,CUST-IN-9844-1434,DESCRIBES_ENTITY,Customer,0.512,0.478,0.478,0.3918,08/01/2015,09/01/2015,08/01/2015
NF-CUST-IN-8013-5833,CUST-IN-8013-5833,DESCRIBES_ENTITY,Customer,0.31,0.0722,0.0722,0.0592,04/01/2015,07/01/2015,04/01/2015
NF-CUST-OH-7861-1706,CUST-OH-7861-1706,DESCRIBES_ENTITY,Customer,0.086,0.1471,0.1471,0.1205,02/01/2015,06/01/2015,02/01/2015
NF-CUST-IL-6841-3634,CUST-IL-6841-3634,DESCRIBES_ENTITY,Customer,0.194,0.3485,0.3485,0.3336,02/01/2015,04/01/2015,02/01/2015
NF-CUST-IL-2475-3382,CUST-IL-2475-3382,DESCRIBES_ENTITY,Customer,0.076,0.3895,0.3895,0.3405,01/01/2015,06/01/2015,01/01/2015
NF-CUST-IL-2597-9090,CUST-IL-2597-9090,DESCRIBES_ENTITY,Customer,0.033,0.3376,0.3376,0.3258,03/01/2015,08/01/2015,03/01/2015
NF-CUST-IL-1851-4348,CUST-IL-1851-4348,DESCRIBES_ENTITY,Customer,0.097,0.0224,0.0224,0.0193,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IL-7607-3793,CUST-IL-7607-3793,DESCRIBES_ENTITY,Customer,0.227,0.1114,0.1114,0.0904,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IN-3624-8195,CUST-IN-3624-8195,DESCRIBES_ENTITY,Customer,0.068,0.3189,0.3189,0.3159,08/01/2015,07/01/2015,08/01/2015
NF-CUST-OH-3895-9476,CUST-OH-3895-9476,DESCRIBES_ENTITY,Customer,0.004,0.2362,0.2362,0.2361,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IN-1795-1311,CUST-IN-1795-1311,DESCRIBES_ENTITY,Customer,0.129,0.2036,0.2036,0.1956,04/01/2015,08/01/2015,04/01/2015
NF-CUST-IL-2654-3032,CUST-IL-2654-3032,DESCRIBES_ENTITY,Customer,0.038,0.0229,0.0229,0.0199,04/01/2015,04/01/2015,04/01/2015
NF-CUST-IN-2662-3271,CUST-IN-2662-3271,DESCRIBES_ENTITY,Customer,0.02,0.3746,0.3746,0.3003,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IN-9218-4891,CUST-IN-9218-4891,DESCRIBES_ENTITY,Customer,0.048,0.2314,0.2314,0.1967,09/01/2015,01/01/2015,09/01/2015
NF-CUST-IN-4887-2718,CUST-IN-4887-2718,DESCRIBES_ENTITY,Customer,0.083,0.2503,0.2503,0.2284,06/01/2015,04/01/2015,06/01/2015
NF-CUST-IL-1925-5761,CUST-IL-1925-5761,DESCRIBES_ENTITY,Customer,0.345,0.2216,0.2216,0.1893,02/01/2015,03/01/2015,02/01/2015
NF-CUST-IN-3380-8493,CUST-IN-3380-8493,DESCRIBES_ENTITY,Customer,0.284,0.188,0.188,0.1606,06/01/2015,02/01/2015,06/01/2015
NF-CUST-IN-8656-1092,CUST-IN-8656-1092,DESCRIBES_ENTITY,Customer,0.191,0.0303,0.0303,0.0294,02/01/2015,02/01/2015,02/01/2015
NF-CUST-IN-9632-1753,CUST-IN-9632-1753,DESCRIBES_ENTITY,Customer,0.253,0.3328,0.3328,0.3265,05/01/2015,03/01/2015,05/01/2015
NF-CUST-OH-7284-9138,CUST-OH-7284-9138,DESCRIBES_ENTITY,Customer,0.132,0.1392,0.1392,0.1321,05/01/2015,05/01/2015,05/01/2015
NF-CUST-IL-5534-1760,CUST-IL-5534-1760,DESCRIBES_ENTITY,Customer,0.236,0.2269,0.2269,0.2226,01/01/2015,06/01/2015,01/01/2015
NF-CUST-IL-4406-7477,CUST-IL-4406-7477,DESCRIBES_ENTITY,Customer,0.749,0.4177,0.4177,0.403,01/01/2015,09/01/2015,01/01/2015
NF-CUST-IN-4632-4367,CUST-IN-4632-4367,DESCRIBES_ENTITY,Customer,0.879,0.4546,0.4546,0.4507,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IL-7534-3133,CUST-IL-7534-3133,DESCRIBES_ENTITY,Customer,0.022,0.2538,0.2538,0.2213,05/01/2015,02/01/2015,05/01/2015
NF-CUST-IN-9205-3443,CUST-IN-9205-3443,DESCRIBES_ENTITY,Customer,0.249,0.1108,0.1108,0.0981,07/01/2015,06/01/2015,07/01/2015
NF-CUST-IL-5947-7919,CUST-IL-5947-7919,DESCRIBES_ENTITY,Customer,0.675,0.6259,0.6259,0.6106,08/01/2015,05/01/2015,08/01/2015
NF-CUST-IN-7253-6234,CUST-IN-7253-6234,DESCRIBES_ENTITY,Customer,0.186,0.0777,0.0777,0.0632,03/01/2015,08/01/2015,03/01/2015
NF-CUST-OH-6072-5985,CUST-OH-6072-5985,DESCRIBES_ENTITY,Customer,0.093,0.2455,0.2455,0.2085,04/01/2015,09/01/2015,04/01/2015
NF-CUST-IL-9793-4706,CUST-IL-9793-4706,DESCRIBES_ENTITY,Customer,0.565,0.5006,0.5006,0.4022,08/01/2015,05/01/2015,08/01/2015
NF-CUST-OH-8652-9260,CUST-OH-8652-9260,DESCRIBES_ENTITY,Customer,0.315,0.3507,0.3507,0.3496,09/01/2015,05/01/2015,09/01/2015
NF-CUST-IN-1409-2313,CUST-IN-1409-2313,DESCRIBES_ENTITY,Customer,0.21,0.3755,0.3755,0.3571,09/01/2015,02/01/2015,09/01/2015
NF-CUST-IL-7873-6009,CUST-IL-7873-6009,DESCRIBES_ENTITY,Customer,0.045,0.3786,0.3786,0.3277,02/01/2015,09/01/2015,02/01/2015
NF-CUST-IN-2723-4374,CUST-IN-2723-4374,DESCRIBES_ENTITY,Customer,0.071,0.0493,0.0493,0.0412,02/01/2015,06/01/2015,02/01/2015
NF-CUST-IN-7280-5035,CUST-IN-7280-5035,DESCRIBES_ENTITY,Customer,0.494,0.5979,0.5979,0.4815,09/01/2015,02/01/2015,09/01/2015
NF-CUST-OH-8046-6239,CUST-OH-8046-6239,DESCRIBES_ENTITY,Customer,0.228,0.28,0.28,0.2404,09/01/2015,07/01/2015,09/01/2015
NF-CUST-OH-7188-9949,CUST-OH-7188-9949,DESCRIBES_ENTITY,Customer,0.249,0.2779,0.2779,0.2573,03/01/2015,09/01/2015,03/01/2015
NF-CUST-IN-4824-1428,CUST-IN-4824-1428,DESCRIBES_ENTITY,Customer,0.026,0.2938,0.2938,0.256,02/01/2015,04/01/2015,02/01/2015
NF-CUST-IL-3311-3981,CUST-IL-3311-3981,DESCRIBES_ENTITY,Customer,0.059,0.1,0.1,0.0897,01/01/2015,03/01/2015,01/01/2015
NF-CUST-IN-7530-4506,CUST-IN-7530-4506,DESCRIBES_ENTITY,Customer,0.288,0.1954,0.1954,0.1628,08/01/2015,08/01/2015,08/01/2015
NF-CUST-IN-9103-4589,CUST-IN-9103-4589,DESCRIBES_ENTITY,Customer,0.134,0.3769,0.3769,0.3557,07/01/2015,07/01/2015,07/01/2015
NF-CUST-IN-3792-5609,CUST-IN-3792-5609,DESCRIBES_ENTITY,Customer,0.429,0.7432,0.7432,0.6347,01/01/2015,03/01/2015,01/01/2015
NF-CUST-OH-3628-8139,CUST-OH-3628-8139,DESCRIBES_ENTITY,Customer,0.331,0.3357,0.3357,0.2701,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IN-1354-4419,CUST-IN-1354-4419,DESCRIBES_ENTITY,Customer,0.233,0.2158,0.2158,0.179,06/01/2015,01/01/2015,06/01/2015
NF-CUST-IN-7985-5165,CUST-IN-7985-5165,DESCRIBES_ENTITY,Customer,0.182,0.1479,0.1479,0.1216,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IN-2508-7304,CUST-IN-2508-7304,DESCRIBES_ENTITY,Customer,0.05,0.0298,0.0298,0.0247,09/01/2015,03/01/2015,09/01/2015
NF-CUST-IL-8241-6075,CUST-IL-8241-6075,DESCRIBES_ENTITY,Customer,0.024,0.3117,0.3117,0.2609,08/01/2015,04/01/2015,08/01/2015
NF-CUST-IN-3226-2839,CUST-IN-3226-2839,DESCRIBES_ENTITY,Customer,0.709,0.8344,0.8344,0.7663,01/01/2015,08/01/2015,01/01/2015
NF-CUST-IL-8713-8637,CUST-IL-8713-8637,DESCRIBES_ENTITY,Customer,0.14,0.0106,0.0106,0.009,05/01/2015,02/01/2015,05/01/2015
NF-CUST-OH-4880-7593,CUST-OH-4880-7593,DESCRIBES_ENTITY,Customer,0.152,0.0605,0.0605,0.0505,03/01/2015,01/01/2015,03/01/2015
NF-CUST-IN-4858-7099,CUST-IN-4858-7099,DESCRIBES_ENTITY,Customer,0.831,0.6726,0.6726,0.5414,06/01/2015,06/01/2015,06/01/2015
NF-CUST-OH-8864-9511,CUST-OH-8864-9511,DESCRIBES_ENTITY,Customer,0.312,0.1415,0.1415,0.1394,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IL-9071-2416,CUST-IL-9071-2416,DESCRIBES_ENTITY,Customer,0.025,0.109,0.109,0.0937,08/01/2015,01/01/2015,08/01/2015
NF-CUST-IN-8333-8704,CUST-IN-8333-8704,DESCRIBES_ENTITY,Customer,0.07,0.1345,0.1345,0.1309,08/01/2015,03/01/2015,08/01/2015
NF-CUST-IL-5215-9485,CUST-IL-5215-9485,DESCRIBES_ENTITY,Customer,0.18,0.2543,0.2543,0.2077,07/01/2015,04/01/2015,07/01/2015
NF-CUST-IN-2548-1573,CUST-IN-2548-1573,DESCRIBES_ENTITY,Customer,0.415,0.8074,0.8074,0.7426,07/01/2015,04/01/2015,07/01/2015
NF-CUST-IL-6344-6612,CUST-IL-6344-6612,DESCRIBES_ENTITY,Customer,0.335,0.2083,0.2083,0.1939,08/01/2015,09/01/2015,08/01/2015
NF-CUST-IN-5747-3170,CUST-IN-5747-3170,DESCRIBES_ENTITY,Customer,0.259,0.358,0.358,0.3196,04/01/2015,01/01/2015,04/01/2015
NF-CUST-IL-4768-6548,CUST-IL-4768-6548,DESCRIBES_ENTITY,Customer,0.336,0.2178,0.2178,0.2059,03/01/2015,05/01/2015,03/01/2015
NF-CUST-IN-1496-3167,CUST-IN-1496-3167,DESCRIBES_ENTITY,Customer,0.11,0.18,0.18,0.1611,06/01/2015,08/01/2015,06/01/2015
NF-CUST-OH-6306-7376,CUST-OH-6306-7376,DESCRIBES_ENTITY,Customer,0.345,0.2111,0.2111,0.1811,05/01/2015,04/01/2015,05/01/2015
NF-CUST-OH-5006-3838,CUST-OH-5006-3838,DESCRIBES_ENTITY,Customer,0.483,0.6609,0.6609,0.6172,07/01/2015,03/01/2015,07/01/2015
NF-CUST-IN-3521-3721,CUST-IN-3521-3721,DESCRIBES_ENTITY,Customer,0.031,0.0433,0.0433,0.0367,07/01/2015,08/01/2015,07/01/2015
NF-CUST-IL-5692-7864,CUST-IL-5692-7864,DESCRIBES_ENTITY,Customer,0.245,0.1855,0.1855,0.1649,01/01/2015,03/01/2015,01/01/2015
NF-CUST-OH-9070-1175,CUST-OH-9070-1175,DESCRIBES_ENTITY,Customer,0.117,0.0698,0.0698,0.0587,08/01/2015,03/01/2015,08/01/2015
NF-CUST-OH-7000-2574,CUST-OH-7000-2574,DESCRIBES_ENTITY,Customer,0.326,0.2602,0.2602,0.2455,01/01/2015,05/01/2015,01/01/2015
NF-CUST-OH-8668-7839,CUST-OH-8668-7839,DESCRIBES_ENTITY,Customer,0.048,0.3541,0.3541,0.3156,03/01/2015,04/01/2015,03/01/2015
NF-CUST-OH-9518-5011,CUST-OH-9518-5011,DESCRIBES_ENTITY,Customer,0.782,0.8832,0.8832,0.7623,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IL-2115-7608,CUST-IL-2115-7608,DESCRIBES_ENTITY,Customer,0.296,0.2039,0.2039,0.1672,08/01/2015,06/01/2015,08/01/2015
NF-CUST-IL-3573-2346,CUST-IL-3573-2346,DESCRIBES_ENTITY,Customer,0.622,0.8844,0.8844,0.745,04/01/2015,09/01/2015,04/01/2015
NF-CUST-IN-8637-4671,CUST-IN-8637-4671,DESCRIBES_ENTITY,Customer,0.232,0.2488,0.2488,0.2356,08/01/2015,02/01/2015,08/01/2015
NF-CUST-IN-5969-7218,CUST-IN-5969-7218,DESCRIBES_ENTITY,Customer,0.084,0.2171,0.2171,0.1954,03/01/2015,02/01/2015,03/01/2015
NF-CUST-OH-6846-9227,CUST-OH-6846-9227,DESCRIBES_ENTITY,Customer,0.317,0.0878,0.0878,0.0784,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IN-5282-5132,CUST-IN-5282-5132,DESCRIBES_ENTITY,Customer,0.01,0.2211,0.2211,0.2024,09/01/2015,03/01/2015,09/01/2015
NF-CUST-IN-7976-2779,CUST-IN-7976-2779,DESCRIBES_ENTITY,Customer,0.328,0.2621,0.2621,0.2366,01/01/2015,06/01/2015,01/01/2015
NF-CUST-IL-3261-4858,CUST-IL-3261-4858,DESCRIBES_ENTITY,Customer,0.883,0.4498,0.4498,0.436,06/01/2015,07/01/2015,06/01/2015
NF-CUST-OH-6200-9752,CUST-OH-6200-9752,DESCRIBES_ENTITY,Customer,0.426,0.6695,0.6695,0.5838,08/01/2015,08/01/2015,08/01/2015
NF-CUST-OH-9651-4668,CUST-OH-9651-4668,DESCRIBES_ENTITY,Customer,0.306,0.2278,0.2278,0.2161,02/01/2015,02/01/2015,02/01/2015
NF-CUST-OH-5161-1417,CUST-OH-5161-1417,DESCRIBES_ENTITY,Customer,0.323,0.075,0.075,0.073,03/01/2015,09/01/2015,03/01/2015
NF-CUST-OH-7288-4730,CUST-OH-7288-4730,DESCRIBES_ENTITY,Customer,0.095,0.3223,0.3223,0.2813,02/01/2015,06/01/2015,02/01/2015
NF-CUST-IN-7715-3938,CUST-IN-7715-3938,DESCRIBES_ENTITY,Customer,0.348,0.3209,0.3209,0.3164,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-2642-8272,CUST-IL-2642-8272,DESCRIBES_ENTITY,Customer,0.45,0.4807,0.4807,0.4154,07/01/2015,02/01/2015,07/01/2015
NF-CUST-OH-6027-2914,CUST-OH-6027-2914,DESCRIBES_ENTITY,Customer,0.186,0.0607,0.0607,0.0524,03/01/2015,05/01/2015,03/01/2015
NF-CUST-IN-6724-1165,CUST-IN-6724-1165,DESCRIBES_ENTITY,Customer,0.889,0.4077,0.4077,0.3463,07/01/2015,08/01/2015,07/01/2015
NF-CUST-IN-5455-2604,CUST-IN-5455-2604,DESCRIBES_ENTITY,Customer,0.073,0.0876,0.0876,0.0757,07/01/2015,08/01/2015,07/01/2015
NF-CUST-OH-7775-5876,CUST-OH-7775-5876,DESCRIBES_ENTITY,Customer,0.103,0.0863,0.0863,0.08,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IN-9533-3622,CUST-IN-9533-3622,DESCRIBES_ENTITY,Customer,0.795,0.7776,0.7776,0.7182,03/01/2015,02/01/2015,03/01/2015
NF-CUST-IL-3697-7156,CUST-IL-3697-7156,DESCRIBES_ENTITY,Customer,0.121,0.3803,0.3803,0.3301,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IN-9909-7065,CUST-IN-9909-7065,DESCRIBES_ENTITY,Customer,0.091,0.1637,0.1637,0.1413,04/01/2015,04/01/2015,04/01/2015
NF-CUST-OH-9826-5079,CUST-OH-9826-5079,DESCRIBES_ENTITY,Customer,0.762,0.6941,0.6941,0.5699,05/01/2015,02/01/2015,05/01/2015
NF-CUST-OH-6460-8708,CUST-OH-6460-8708,DESCRIBES_ENTITY,Customer,0.258,0.0423,0.0423,0.0363,03/01/2015,06/01/2015,03/01/2015
NF-CUST-OH-3316-1764,CUST-OH-3316-1764,DESCRIBES_ENTITY,Customer,0.119,0.1936,0.1936,0.1712,09/01/2015,04/01/2015,09/01/2015
NF-CUST-IN-3640-3287,CUST-IN-3640-3287,DESCRIBES_ENTITY,Customer,0.023,0.2843,0.2843,0.2305,01/01/2015,09/01/2015,01/01/2015
NF-CUST-IN-5218-7835,CUST-IN-5218-7835,DESCRIBES_ENTITY,Customer,0.177,0.0823,0.0823,0.0698,05/01/2015,01/01/2015,05/01/2015
NF-CUST-OH-7372-1693,CUST-OH-7372-1693,DESCRIBES_ENTITY,Customer,0.185,0.2048,0.2048,0.184,03/01/2015,07/01/2015,03/01/2015
NF-CUST-OH-3444-5720,CUST-OH-3444-5720,DESCRIBES_ENTITY,Customer,0.243,0.3338,0.3338,0.3264,07/01/2015,03/01/2015,07/01/2015
NF-CUST-OH-8985-5843,CUST-OH-8985-5843,DESCRIBES_ENTITY,Customer,0.147,0.0613,0.0613,0.0519,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IL-9578-5380,CUST-IL-9578-5380,DESCRIBES_ENTITY,Customer,0.286,0.0652,0.0652,0.065,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IN-1759-5733,CUST-IN-1759-5733,DESCRIBES_ENTITY,Customer,0.047,0.3749,0.3749,0.3384,05/01/2015,07/01/2015,05/01/2015
NF-CUST-IL-4896-5134,CUST-IL-4896-5134,DESCRIBES_ENTITY,Customer,0.167,0.2052,0.2052,0.1871,05/01/2015,02/01/2015,05/01/2015
NF-CUST-OH-7170-9108,CUST-OH-7170-9108,DESCRIBES_ENTITY,Customer,0.212,0.1528,0.1528,0.1346,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-1014-3348,CUST-IL-1014-3348,DESCRIBES_ENTITY,Customer,0.277,0.0594,0.0594,0.0479,01/01/2015,09/01/2015,01/01/2015
NF-CUST-IL-7939-8522,CUST-IL-7939-8522,DESCRIBES_ENTITY,Customer,0.014,0.1151,0.1151,0.1117,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-7374-6988,CUST-IL-7374-6988,DESCRIBES_ENTITY,Customer,0.594,0.6832,0.6832,0.6354,09/01/2015,03/01/2015,09/01/2015
NF-CUST-IN-6951-9695,CUST-IN-6951-9695,DESCRIBES_ENTITY,Customer,0.085,0.0365,0.0365,0.036,09/01/2015,09/01/2015,09/01/2015
NF-CUST-OH-1674-6021,CUST-OH-1674-6021,DESCRIBES_ENTITY,Customer,0.154,0.3407,0.3407,0.2929,06/01/2015,04/01/2015,06/01/2015
