:ID,:LABEL,vin_number,vehicle_year,vehicle_make,vehicle_model,vehicle_age_years,vehicle_primary_use,garaging_type,estimated_annual_mileage,odometer_estimate,fuel_type,transmission,body_style,color,engine_size_liters,cylinders,horsepower,curb_weight_lbs,seating_capacity,title_status,condition,market_value_usd,purchase_price_usd,purchase_date,purchase_type,financing_type,lien_holder,anti_theft_device,safety_rating_nhtsa,airbags_count,abs_brakes,backup_camera,telematics_device,commercial_use,modified_vehicle,salvage_title_history,last_inspection_date,registration_state,registration_expiry,recalls_open,vin_hash,previous_owners_count,auction_sourced_flag,import_flag,telematics_risk_score,odometer_rollback_flag,total_loss_history_count
VEH-GDVXZ7ECTATZD67EW,Vehicle,GDVXZ7ECTATZD67EW,2006,Honda,Civic,9,Commute,Covered Parking Lot,20000,180000,Hybrid,Automatic,Minivan,Silver,3.4,6,117,3082,5,Clean,Fair,15481,28575,4/21/2006,Used,Owned Outright,Bank of America,Yes,4-Star,2,Yes,No,No,No,No,No,5/01/2014,OH,12/31/2015,2,95022ff9ad17508c,5,No,No,0.15,No,0
VEH-6HHFT3CASXPALZ95K,Vehicle,6HHFT3CASXPALZ95K,1997,Volkswagen,Jetta,18,Pleasure Only,Covered Parking Lot,10000,180000,Hybrid,Automatic,SUV,Green,2.2,4,443,5193,8,Salvage,Good,500,14791,5/13/1997,Used,Financed,Chase Auto,No,4-Star,8,Yes,No,Yes,No,No,No,9/01/2014,OH,12/31/2015,0,4ce66ed13af91bbe,5,Yes,No,0.5,No,0
VEH-Y1468RL9FRH1PLYU0,Vehicle,Y1468RL9FRH1PLYU0,2001,Ford,F150,14,Rideshare,On-Street Parking,5000,70000,Diesel,Automatic,Convertible,Brown,4.3,4,108,4634,8,Clean,Good,4277,23431,5/28/2001,Certified Pre-Owned,Owned Outright,Wells Fargo Auto,No,4-Star,10,Yes,No,Yes,No,No,No,7/01/2014,IN,12/31/2015,3,1352c74a6fc9b7b3,2,No,No,0.94,No,0
VEH-Z35M361B8WLA7383F,Vehicle,Z35M361B8WLA7383F,2002,Volkswagen,Passat,13,Personal,Driveway,20000,260000,Gasoline,Automatic,Hatchback,Gold,4.1,6,248,3537,5,Clean,Fair,6308,37286,1/1/2002,Used,Financed,Capital One,Yes,Not Rated,2,Yes,No,Yes,No,No,No,9/01/2014,IL,12/31/2015,3,44e9a986de62b6f2,5,No,No,0.94,Yes,0
VEH-RBA4TDWMU5KAGYF97,Vehicle,RBA4TDWMU5KAGYF97,2006,Suburu,Impreza,9,Pleasure Only,Driveway,10000,90000,Flex Fuel,Automatic,Truck,Silver,1.6,4,343,4335,7,Clean,Poor,12445,45728,5/4/2006,New,Financed,Bank of America,No,5-Star,2,No,No,Yes,No,No,No,6/01/2014,OH,12/31/2015,0,e0b91d0bb8c6debe,0,No,No,0.28,No,0
VEH-9GL19TM4LPCPZCTSV,Vehicle,9GL19TM4LPCPZCTSV,1997,Suburu,Forrestor,18,Business,Driveway,25000,450000,Electric,Manual,Sedan,Red,4.8,6,332,5312,4,Salvage,Good,500,16304,4/14/1997,Used,Financed,Bank of America,Yes,5-Star,6,Yes,No,No,No,No,No,7/01/2014,OH,12/31/2015,0,bb2b7a78c7243c17,2,No,No,0.73,No,0
VEH-352NYLHUWBCYFA0VE,Vehicle,352NYLHUWBCYFA0VE,1995,Audi,A5,20,Business,Private Garage,10000,200000,Gasoline,Automatic,Minivan,Red,5.0,4,212,4551,4,Clean,Fair,500,43956,5/23/1995,New,Financed,Wells Fargo Auto,Yes,3-Star,2,Yes,No,No,No,Yes,No,1/01/2014,OH,12/31/2015,0,7b98fad7a3ddb16d,3,No,No,0.03,No,0
VEH-AJJH081RL5E20E7MT,Vehicle,AJJH081RL5E20E7MT,2006,Jeep,Wrangler,9,Business,Storage Unit,5000,45000,Hybrid,Automatic,Coupe,Orange,2.6,4,100,3992,5,Clean,Good,11975,38645,3/12/2006,New,Financed,Chase Auto,No,4-Star,4,Yes,Yes,No,No,No,No,10/01/2014,OH,12/31/2015,0,12efd0d2ffd9f8c4,4,No,Yes,0.21,No,0
VEH-3JFU2R1FFHS0H5UK3,Vehicle,3JFU2R1FFHS0H5UK3,2009,Dodge,Neon,6,Pleasure Only,Storage Unit,5000,30000,Flex Fuel,Automatic,Sedan,Gold,1.9,8,356,2537,4,Clean,Good,18019,31682,2/12/2009,New,Financed,Capital One,No,4-Star,2,Yes,No,No,No,No,No,5/01/2014,IL,12/31/2015,0,00686d6837ecfa74,0,No,No,0.57,No,0
VEH-RDYGJXM2K4B18C6F0,Vehicle,RDYGJXM2K4B18C6F0,2009,Audi,A5,6,Commute,Driveway,5000,30000,Hybrid,Automatic,Truck,White,3.5,8,371,3206,5,Clean,Fair,16610,21368,11/5/2009,Used,Owned Outright,Bank of America,No,4-Star,4,Yes,No,Yes,No,No,No,3/01/2014,IL,12/31/2015,2,b53ce3658fe064b5,4,No,No,0.79,No,0
VEH-X42E7910RVPC6HSRB,Vehicle,X42E7910RVPC6HSRB,2007,Nissan,Pathfinder,8,Rideshare,Covered Parking Lot,20000,160000,Hybrid,Automatic,Truck,Blue,3.8,4,135,4762,8,Clean,Fair,14741,25897,5/14/2007,New,Leased,Chase Auto,Yes,5-Star,8,Yes,Yes,Yes,No,No,Yes,6/01/2014,IN,12/31/2015,3,bfca40c823f5107e,0,No,No,0.67,No,0
VEH-3CYG0W4DKX9D8CN9P,Vehicle,3CYG0W4DKX9D8CN9P,2011,Ford,F150,4,Rideshare,Storage Unit,10000,40000,Electric,CVT,Sedan,Gray,1.9,6,368,5392,2,Clean,Excellent,24826,32624,5/8/2011,New,Owned Outright,Chase Auto,No,3-Star,2,Yes,Yes,No,No,No,No,8/01/2014,IN,12/31/2015,3,8f679f3c76c519e0,0,No,No,0.98,No,0
VEH-AUCLYDDULCRRGJVF0,Vehicle,AUCLYDDULCRRGJVF0,2005,Suburu,Legacy,10,Personal,Driveway,10000,100000,Hybrid,Automatic,SUV,Silver,3.0,4,119,3383,5,Clean,Excellent,11770,21382,2/15/2005,Used,Leased,Bank of America,Yes,4-Star,4,Yes,No,No,No,No,No,6/01/2014,OH,12/31/2015,1,92c97fd1d683e67d,2,No,No,0.75,No,0
VEH-KUNU5A34R292DH3EV,Vehicle,KUNU5A34R292DH3EV,2015,Mercedes,ML350,0,Personal,Covered Parking Lot,20000,0,Electric,Automatic,Sedan,Gray,2.1,6,372,2961,7,Clean,Excellent,26875,31735,6/11/2015,Certified Pre-Owned,Financed,Chase Auto,No,5-Star,2,Yes,Yes,Yes,No,No,No,7/01/2014,IN,12/31/2015,1,ca0efd0ceb316d83,3,No,No,0.25,No,0
VEH-NV7KK9F9J3VE02E90,Vehicle,NV7KK9F9J3VE02E90,2006,Nissan,Pathfinder,9,Pleasure Only,On-Street Parking,25000,225000,Electric,Automatic,SUV,Black,2.4,8,337,2876,5,Clean,Good,13160,21830,9/15/2006,Used,Financed,Wells Fargo Auto,No,5-Star,10,Yes,No,No,No,No,No,9/01/2014,IN,12/31/2015,1,1c4aa934428d02b2,1,No,No,0.35,No,0
VEH-7038X1XHK6LGXM45V,Vehicle,7038X1XHK6LGXM45V,2001,Audi,A5,14,Pleasure Only,Covered Parking Lot,25000,350000,Flex Fuel,Automatic,Coupe,Brown,3.0,4,301,4218,5,Clean,Fair,4803,45256,11/14/2001,New,Financed,Wells Fargo Auto,Yes,3-Star,10,Yes,No,No,No,Yes,No,11/01/2014,IL,12/31/2015,0,c9cc80c6e7d77455,4,No,Yes,0.1,No,0
VEH-MJV7SABMYF3G6M267,Vehicle,MJV7SABMYF3G6M267,2000,BMW,M5,15,Personal,Covered Parking Lot,25000,375000,Diesel,Automatic,Minivan,Black,4.1,6,392,3012,8,Clean,Good,3390,23211,11/9/2000,Used,Financed,Wells Fargo Auto,Yes,3-Star,2,No,No,No,No,Yes,No,4/01/2014,OH,12/31/2015,2,604bac849b52c2ea,5,Yes,No,0.94,No,0
VEH-549A1WLJTH3UNRWZN,Vehicle,549A1WLJTH3UNRWZN,2011,Dodge,Neon,4,Business,Private Garage,7500,30000,Electric,Automatic,SUV,White,4.3,4,127,4551,7,Clean,Excellent,21467,39366,12/27/2011,New,Financed,Wells Fargo Auto,Yes,4-Star,10,No,No,No,No,No,No,10/01/2014,OH,12/31/2015,0,d8de65371f6ed2eb,0,No,No,0.36,No,0
VEH-M9VJ99AF1FCJ01WA4,Vehicle,M9VJ99AF1FCJ01WA4,1998,Chevrolet,Malibu,17,Business,Covered Parking Lot,10000,170000,Hybrid,Automatic,Convertible,Orange,3.0,4,113,2939,2,Clean,Poor,500,34148,10/7/1998,New,Financed,,No,5-Star,4,No,No,No,No,No,No,9/01/2014,OH,12/31/2015,0,603026bf2769452c,4,No,No,0.5,No,0
VEH-F5MN5GNLVGZX42SJ0,Vehicle,F5MN5GNLVGZX42SJ0,1999,Saab,95,16,Business,Private Garage,7500,120000,Diesel,Automatic,Truck,Red,3.5,6,376,3337,8,Clean,Fair,1196,29692,12/4/1999,Used,Owned Outright,Capital One,Yes,Not Rated,8,Yes,No,Yes,No,No,Yes,5/01/2014,OH,12/31/2015,0,5c51ca43562d258f,5,Yes,No,0.24,No,0
VEH-RPSSE0UNL0M8DS1J6,Vehicle,RPSSE0UNL0M8DS1J6,2000,BMW,X5,15,Commute,On-Street Parking,15000,225000,Flex Fuel,Automatic,Minivan,White,3.5,4,323,2794,7,Salvage,Poor,2972,33801,11/14/2000,Used,Financed,Capital One,Yes,5-Star,6,Yes,No,No,No,No,No,8/01/2014,IN,12/31/2015,0,55ba17f5e273c8ee,3,No,No,0.73,No,0
VEH-U7P9438PP5EGCX2F1,Vehicle,U7P9438PP5EGCX2F1,2002,Toyota,Corolla,13,Commute,Storage Unit,25000,325000,Flex Fuel,CVT,SUV,Green,3.8,6,303,5303,5,Clean,Good,6730,16854,10/13/2002,New,Financed,Capital One,Yes,4-Star,8,Yes,No,No,No,No,No,7/01/2014,IL,12/31/2015,3,f1c06f24d64adf3b,2,No,No,0.11,No,0
VEH-GDWAKW2BE2B3GA1S7,Vehicle,GDWAKW2BE2B3GA1S7,2014,Jeep,Wrangler,1,Pleasure Only,Covered Parking Lot,5000,5000,Flex Fuel,Manual,Truck,Gold,2.3,4,236,4133,8,Clean,Excellent,29366,25422,4/15/2014,New,Financed,Capital One,No,3-Star,8,Yes,Yes,No,No,No,No,8/01/2014,OH,12/31/2015,0,87b194419b9767bd,3,No,No,0.75,No,0
VEH-83P60EPL60VRAU0PZ,Vehicle,83P60EPL60VRAU0PZ,2015,Ford,Fusion,0,Business,Storage Unit,12000,0,Gasoline,Manual,Sedan,Black,1.8,6,357,4274,7,Clean,Excellent,27441,14551,1/28/2015,Used,Financed,Capital One,Yes,5-Star,2,Yes,Yes,Yes,No,No,No,4/01/2014,IN,12/31/2015,1,68208eef641144fb,0,No,No,0.3,No,0
VEH-3B9PVDCLX3U53WHSL,Vehicle,3B9PVDCLX3U53WHSL,2005,Toyota,Corolla,10,Rideshare,Covered Parking Lot,10000,100000,Hybrid,Automatic,Hatchback,Silver,2.2,6,410,3685,5,Clean,Excellent,10386,46873,10/25/2005,Used,Owned Outright,Bank of America,Yes,4-Star,2,No,No,Yes,No,No,No,11/01/2014,IN,12/31/2015,2,7e075b74d0dd421f,5,No,No,0.26,No,0
VEH-XJK6135ERWL5PYEF2,Vehicle,XJK6135ERWL5PYEF2,2010,Jeep,Wrangler,5,Business,On-Street Parking,12000,60000,Gasoline,Manual,Convertible,Silver,4.4,6,305,2671,7,Clean,Excellent,19606,35309,8/27/2010,Used,Financed,Bank of America,No,3-Star,10,Yes,Yes,No,No,No,No,2/01/2014,OH,12/31/2015,3,1d6a539d919f164d,0,No,No,0.85,No,0
VEH-D15NEA8639WGF9N1K,Vehicle,D15NEA8639WGF9N1K,2004,Volkswagen,Jetta,11,Pleasure Only,Covered Parking Lot,18000,198000,Electric,Manual,Minivan,Gold,4.0,4,156,3556,5,Clean,Excellent,10768,28440,4/17/2004,New,Owned Outright,Capital One,Yes,4-Star,4,Yes,No,Yes,No,No,No,9/01/2014,IN,12/31/2015,2,d39147f2f40dd19d,3,No,No,0.38,No,0
VEH-H7FUDYCD3B4BJ32WY,Vehicle,H7FUDYCD3B4BJ32WY,2001,Saab,93,14,Business,Private Garage,7500,105000,Diesel,Manual,SUV,Green,4.2,6,402,3424,5,Clean,Good,4100,18469,4/20/2001,Certified Pre-Owned,Financed,Bank of America,No,4-Star,8,Yes,No,Yes,No,No,No,3/01/2014,IL,12/31/2015,3,57cf6929e176587f,3,No,No,0.67,No,0
VEH-59WGZC3PAKXNYXBZD,Vehicle,59WGZC3PAKXNYXBZD,2014,Accura,RSX,1,Rideshare,Covered Parking Lot,5000,5000,Flex Fuel,Automatic,Truck,Brown,2.4,8,330,2869,5,Clean,Excellent,26227,51632,8/28/2014,Used,Financed,Wells Fargo Auto,No,5-Star,2,Yes,Yes,No,No,No,No,1/01/2014,IN,12/31/2015,1,a1e0809ad3f289dc,1,Yes,Yes,0.27,No,0
VEH-UR4XKX2ALAXJ3UK35,Vehicle,UR4XKX2ALAXJ3UK35,2007,Audi,A5,8,Commute,Driveway,10000,80000,Electric,Automatic,Truck,Orange,4.3,6,379,5341,7,Clean,Fair,13411,15479,5/22/2007,Certified Pre-Owned,Owned Outright,Wells Fargo Auto,Yes,Not Rated,4,Yes,No,No,No,No,No,11/01/2014,OH,12/31/2015,1,29ba03ec0b7ccbbc,5,No,No,0.26,No,0
VEH-ATEU5F66UYNGGDR63,Vehicle,ATEU5F66UYNGGDR63,2000,Mercedes,ML350,15,Rideshare,Private Garage,20000,300000,Flex Fuel,Automatic,SUV,Orange,3.7,8,443,5267,4,Clean,Excellent,2653,32477,2/23/2000,New,Financed,Chase Auto,Yes,5-Star,6,Yes,No,No,No,No,No,6/01/2014,OH,12/31/2015,0,65e374d87f1208eb,3,No,No,0.66,No,0
VEH-M9BZ5NWX74RCA0SK0,Vehicle,M9BZ5NWX74RCA0SK0,1996,Nissan,Pathfinder,19,Business,Private Garage,7500,142500,Diesel,CVT,Convertible,Black,1.8,6,140,4100,5,Salvage,Good,500,38513,8/12/1996,New,Financed,Capital One,Yes,Not Rated,6,Yes,No,No,No,No,No,2/01/2014,OH,12/31/2015,0,f04e586707317e10,3,No,No,0.14,No,0
VEH-7AB0GLJSBXRK67H17,Vehicle,7AB0GLJSBXRK67H17,2008,Saab,95,7,Pleasure Only,Covered Parking Lot,18000,126000,Diesel,Manual,SUV,Blue,4.1,6,395,4876,5,Clean,Excellent,18116,44072,9/17/2008,Used,Financed,Capital One,No,5-Star,4,Yes,No,No,No,No,No,2/01/2014,IN,12/31/2015,3,394e3c53d250aa01,2,No,Yes,0.79,No,0
VEH-7RRUCERJ00JBW34DJ,Vehicle,7RRUCERJ00JBW34DJ,2015,Audi,A3,0,Rideshare,Storage Unit,20000,0,Electric,Automatic,Truck,Brown,4.5,8,188,4571,8,Rebuilt,Excellent,28397,51197,3/15/2015,Used,Owned Outright,Capital One,Yes,5-Star,4,Yes,Yes,No,No,No,No,7/01/2014,IN,12/31/2015,0,ed3bfbd3de5e85cd,2,No,No,0.99,Yes,0
VEH-450H5H5Y7DHJ4KEZR,Vehicle,450H5H5Y7DHJ4KEZR,2012,Suburu,Impreza,3,Rideshare,Covered Parking Lot,25000,75000,Hybrid,Automatic,SUV,Blue,3.2,4,272,3390,7,Clean,Excellent,24297,49837,1/24/2012,Used,Financed,Bank of America,Yes,5-Star,2,Yes,No,No,No,No,No,12/01/2014,OH,12/31/2015,3,584b3a0aec15be5f,5,No,No,0.91,No,0
VEH-JT7CPA74FYJDZB5KG,Vehicle,JT7CPA74FYJDZB5KG,2005,Toyota,Camry,10,Commute,On-Street Parking,10000,100000,Gasoline,Automatic,Coupe,Red,5.0,6,206,2911,5,Clean,Excellent,13304,24421,6/21/2005,New,Owned Outright,Chase Auto,No,Not Rated,10,Yes,No,No,No,No,No,7/01/2014,OH,12/31/2015,2,691e4281ef8a316a,1,No,No,0.89,No,0
VEH-XWZ1A6UJDNJMV903K,Vehicle,XWZ1A6UJDNJMV903K,2000,Nissan,Pathfinder,15,Pleasure Only,Covered Parking Lot,15000,225000,Gasoline,Automatic,Sedan,Blue,4.0,6,245,4005,2,Clean,Fair,2796,22189,11/13/2000,New,Financed,,No,5-Star,2,No,No,No,No,Yes,No,11/01/2014,OH,12/31/2015,1,ebc464e7370c3d49,0,No,No,0.54,No,0
VEH-KKP36HZK5LGL0JPTH,Vehicle,KKP36HZK5LGL0JPTH,2005,Suburu,Legacy,10,Personal,Driveway,25000,250000,Flex Fuel,Automatic,Minivan,Brown,3.8,4,310,2925,7,Clean,Fair,12123,34178,4/27/2005,New,Financed,Wells Fargo Auto,Yes,Not Rated,8,Yes,No,No,No,No,No,6/01/2014,IL,12/31/2015,2,8c1833bdced28927,1,No,No,0.43,No,0
VEH-GYRSNNVED32WS51G0,Vehicle,GYRSNNVED32WS51G0,1999,Accura,MDX,16,Commute,On-Street Parking,10000,160000,Hybrid,Automatic,Minivan,Blue,2.6,6,367,4210,5,Clean,Good,1042,17606,10/24/1999,Used,Owned Outright,Wells Fargo Auto,No,5-Star,8,Yes,No,No,No,No,No,5/01/2014,IN,12/31/2015,1,a014003503326692,5,No,No,0.43,No,0
VEH-6ZDLPFBYSC29ATXTH,Vehicle,6ZDLPFBYSC29ATXTH,2006,Nissan,Pathfinder,9,Commute,Private Garage,15000,135000,Electric,Automatic,Truck,Black,3.4,6,317,3544,7,Clean,Excellent,15364,36243,12/9/2006,New,Financed,Bank of America,Yes,4-Star,4,Yes,No,No,No,No,No,2/01/2014,IL,12/31/2015,2,5550f446a7035e89,2,No,No,0.79,No,0
VEH-CKJSP9CKJJSY3CLVU,Vehicle,CKJSP9CKJJSY3CLVU,2009,Suburu,Impreza,6,Business,On-Street Parking,20000,120000,Gasoline,Automatic,Coupe,Silver,4.0,4,146,3327,5,Clean,Good,21236,38266,8/13/2009,Certified Pre-Owned,Financed,Capital One,Yes,4-Star,6,Yes,Yes,No,No,No,No,3/01/2014,OH,12/31/2015,0,42a2230c783f53bb,3,No,No,0.9,No,0
VEH-ZPZPZVXKEVEHE5ZML,Vehicle,ZPZPZVXKEVEHE5ZML,1996,Jeep,Wrangler,19,Business,Driveway,25000,475000,Electric,Automatic,Convertible,Gold,2.3,4,394,2839,2,Clean,Fair,500,19765,12/18/1996,New,Financed,Chase Auto,Yes,Not Rated,6,Yes,No,No,No,No,No,12/01/2014,IL,12/31/2015,2,b07629c8ced03ef4,5,No,No,0.47,No,0
VEH-4190RDAEGZB9R8WK6,Vehicle,4190RDAEGZB9R8WK6,2000,Toyota,Camry,15,Pleasure Only,Storage Unit,18000,270000,Electric,Automatic,Truck,Orange,4.5,6,279,3827,5,Rebuilt,Excellent,2605,23806,9/22/2000,Certified Pre-Owned,Owned Outright,Bank of America,Yes,5-Star,4,Yes,No,No,No,No,No,10/01/2014,IL,12/31/2015,2,0d4286591328896d,1,No,No,0.6,No,0
VEH-4VVZ9B53PD7J6DKDT,Vehicle,4VVZ9B53PD7J6DKDT,2003,Dodge,RAM,12,Personal,Storage Unit,18000,216000,Gasoline,Automatic,Hatchback,Red,3.6,4,123,4937,7,Clean,Good,7239,47242,9/25/2003,New,Financed,Chase Auto,No,3-Star,2,Yes,No,No,No,No,No,12/01/2014,IL,12/31/2015,0,17e472cf0b379582,3,No,No,0.4,No,0
VEH-50G3GYUJE8SK2YX7B,Vehicle,50G3GYUJE8SK2YX7B,2014,Accura,TL,1,Rideshare,On-Street Parking,20000,20000,Hybrid,Manual,Coupe,Orange,3.2,8,106,5361,5,Clean,Excellent,26764,26231,5/18/2014,New,Leased,Wells Fargo Auto,No,3-Star,10,Yes,Yes,No,No,No,No,1/01/2014,IN,12/31/2015,1,48eda97ca6b75b0b,5,No,No,0.67,No,0
VEH-TPPA5NH8YVKH727S2,Vehicle,TPPA5NH8YVKH727S2,2008,Dodge,RAM,7,Personal,On-Street Parking,7500,52500,Gasoline,Automatic,Minivan,Green,1.7,4,435,3736,2,Clean,Good,15542,28702,8/5/2008,Used,Leased,Bank of America,No,4-Star,6,Yes,Yes,No,No,No,No,5/01/2014,OH,12/31/2015,1,609f04f89aa4b0a4,0,No,No,0.74,No,0
VEH-UBGA6B63NTJKWHE90,Vehicle,UBGA6B63NTJKWHE90,1999,Suburu,Forrestor,16,Personal,Private Garage,7500,120000,Flex Fuel,Manual,Convertible,Silver,1.7,4,135,3420,7,Clean,Excellent,1283,20293,3/11/1999,New,Financed,Capital One,No,5-Star,8,Yes,No,No,No,No,No,9/01/2014,IL,12/31/2015,0,260079419f0bba2b,0,No,No,0.48,No,0
VEH-BE7M61AKX0AVZZCR9,Vehicle,BE7M61AKX0AVZZCR9,2000,Ford,F150,15,Rideshare,Covered Parking Lot,20000,300000,Flex Fuel,Automatic,Hatchback,Orange,2.1,6,340,5180,8,Clean,Good,3413,42816,2/21/2000,Used,Financed,Chase Auto,No,4-Star,4,Yes,No,Yes,No,No,No,4/01/2014,OH,12/31/2015,2,cbbe886ab673a490,3,No,No,0.15,No,0
VEH-84RTCA8X4WV4PRXM8,Vehicle,84RTCA8X4WV4PRXM8,2011,Honda,CRV,4,Rideshare,Covered Parking Lot,5000,20000,Hybrid,Automatic,Convertible,Blue,2.5,8,358,5413,8,Clean,Excellent,24380,22378,12/3/2011,New,Owned Outright,Chase Auto,Yes,3-Star,6,Yes,No,No,No,No,No,8/01/2014,IN,12/31/2015,0,12edfe4fbc399059,3,No,No,0.53,No,0
VEH-K5UJRP34A560ZJN1V,Vehicle,K5UJRP34A560ZJN1V,2013,Jeep,Wrangler,2,Pleasure Only,Covered Parking Lot,18000,36000,Flex Fuel,Automatic,Coupe,Gold,2.8,6,233,4840,5,Clean,Excellent,23259,43221,9/15/2013,New,Owned Outright,Wells Fargo Auto,No,4-Star,6,Yes,Yes,No,No,No,No,12/01/2014,IN,12/31/2015,3,d125e99162346d6e,1,No,No,0.83,No,0
VEH-CS2FL7W8VCFAJDDHL,Vehicle,CS2FL7W8VCFAJDDHL,2001,Ford,F150,14,Pleasure Only,On-Street Parking,7500,105000,Gasoline,Automatic,Sedan,Black,4.2,8,360,2656,5,Rebuilt,Poor,5113,32605,4/2/2001,Used,Owned Outright,Capital One,No,3-Star,6,Yes,No,No,No,No,No,2/01/2014,OH,12/31/2015,0,0b740d4e4a0a9afc,1,No,No,0.78,No,0
VEH-L6W7VJ03P3YBD4KTJ,Vehicle,L6W7VJ03P3YBD4KTJ,2007,Chevrolet,Malibu,8,Pleasure Only,Covered Parking Lot,20000,160000,Hybrid,Automatic,Coupe,Brown,1.9,6,390,3209,2,Clean,Good,16487,42384,3/19/2007,Used,Leased,,No,Not Rated,4,Yes,No,Yes,No,No,No,11/01/2014,IL,12/31/2015,0,edf1b36f6580be1e,5,No,No,0.78,No,0
VEH-BZ9UXKEPW57RVD292,Vehicle,BZ9UXKEPW57RVD292,1995,Mercedes,ML350,20,Commute,Driveway,10000,200000,Flex Fuel,CVT,Hatchback,Gold,2.8,6,305,5050,7,Clean,Good,500,52757,12/18/1995,Used,Owned Outright,Bank of America,Yes,Not Rated,8,Yes,Yes,No,No,No,No,9/01/2014,IN,12/31/2015,1,a993fe10724f5978,5,No,No,0.03,No,1
VEH-S10FNJ44FKGNJUAKN,Vehicle,S10FNJ44FKGNJUAKN,2002,Jeep,Wrangler,13,Pleasure Only,Storage Unit,15000,195000,Electric,Automatic,Coupe,Gray,2.0,4,397,4077,5,Rebuilt,Excellent,7192,52110,8/23/2002,Used,Financed,Capital One,No,Not Rated,2,Yes,No,No,No,No,No,9/01/2014,IL,12/31/2015,0,53f15104a66f0a20,0,No,No,0.79,No,0
VEH-9PL3SK5HLU4UKZRKD,Vehicle,9PL3SK5HLU4UKZRKD,2000,Saab,93,15,Rideshare,Covered Parking Lot,12000,180000,Diesel,Automatic,SUV,Gold,3.2,4,284,5244,8,Clean,Excellent,3001,47165,11/22/2000,Used,Financed,Capital One,Yes,4-Star,2,Yes,No,No,No,No,No,7/01/2014,IN,12/31/2015,3,51f6519dae796baf,2,No,No,0.15,No,0
VEH-WYRFZ0M2YS20TECPR,Vehicle,WYRFZ0M2YS20TECPR,2008,Saab,93,7,Personal,Private Garage,15000,105000,Gasoline,Manual,Truck,Orange,4.6,8,270,4080,5,Clean,Good,16141,27576,6/27/2008,New,Owned Outright,Capital One,No,5-Star,6,Yes,No,Yes,No,No,Yes,9/01/2014,IN,12/31/2015,0,d6bc0c1165bf99bf,4,No,No,0.98,Yes,0
VEH-HEY29CT86PEW8475X,Vehicle,HEY29CT86PEW8475X,2015,Chevrolet,Silverado,0,Business,Storage Unit,20000,0,Electric,Automatic,SUV,Brown,5.0,6,354,2886,8,Clean,Excellent,31301,15377,6/3/2015,New,Leased,Bank of America,Yes,3-Star,6,Yes,Yes,Yes,No,No,No,12/01/2014,OH,12/31/2015,3,eb82712e16d13fff,0,No,No,0.6,No,0
VEH-4TVTKL40TVAEFLG27,Vehicle,4TVTKL40TVAEFLG27,2002,Mercedes,E400,13,Business,Private Garage,15000,195000,Flex Fuel,Automatic,Truck,White,4.1,6,225,3305,8,Clean,Good,7104,41158,10/20/2002,Used,Leased,Capital One,No,Not Rated,10,Yes,No,No,No,Yes,No,7/01/2014,IL,12/31/2015,2,abfec5778c88e03d,5,No,No,0.57,No,0
VEH-5HF30J7R57CLDXWWK,Vehicle,5HF30J7R57CLDXWWK,2000,Dodge,RAM,15,Business,Covered Parking Lot,20000,300000,Electric,Automatic,Hatchback,Orange,4.2,4,315,4796,7,Clean,Good,3153,27276,1/5/2000,Used,Owned Outright,,Yes,4-Star,2,Yes,No,No,No,Yes,No,1/01/2014,IN,12/31/2015,0,f2f81eb99261c8f2,3,No,No,0.94,No,0
VEH-YTG89Z64AW046X5BR,Vehicle,YTG89Z64AW046X5BR,1998,BMW,X5,17,Pleasure Only,Driveway,5000,85000,Electric,Automatic,Coupe,Orange,4.3,6,120,3871,5,Clean,Good,500,13379,7/28/1998,Used,Owned Outright,Wells Fargo Auto,No,5-Star,2,Yes,No,No,No,No,No,7/01/2014,OH,12/31/2015,3,5915cfd4dc9db9bb,0,No,Yes,0.5,No,0
VEH-5TCLMBGTZNLY4RPUM,Vehicle,5TCLMBGTZNLY4RPUM,2011,BMW,3 Series,4,Commute,Driveway,7500,30000,Gasoline,CVT,Coupe,Blue,2.7,6,429,4642,8,Clean,Excellent,25827,29504,1/18/2011,New,Owned Outright,Bank of America,Yes,3-Star,8,Yes,No,No,No,Yes,No,4/01/2014,IL,12/31/2015,2,a8651711818d2ec9,3,No,No,0.83,No,0
VEH-FSKFY7E40EGKT4TKF,Vehicle,FSKFY7E40EGKT4TKF,2005,Audi,A5,10,Rideshare,Driveway,7500,75000,Gasoline,Automatic,Convertible,Silver,4.1,4,181,4958,5,Clean,Good,11047,28364,1/13/2005,Used,Leased,Chase Auto,Yes,5-Star,6,Yes,Yes,No,No,No,No,10/01/2014,OH,12/31/2015,0,4c11cd70022de115,5,No,No,0.15,No,0
VEH-9SPG17KWS1MDV6K7C,Vehicle,9SPG17KWS1MDV6K7C,1998,BMW,M5,17,Commute,Storage Unit,18000,306000,Hybrid,Automatic,Minivan,Silver,3.4,6,137,4065,4,Clean,Good,500,36997,4/18/1998,Used,Owned Outright,Capital One,Yes,3-Star,6,Yes,No,No,No,No,No,6/01/2014,IL,12/31/2015,1,6f28b14323a9e3e4,4,No,Yes,0.57,No,0
