:ID,:LABEL,entity_id,entity_type,degree_centrality,betweenness_centrality,pagerank_score,community_id,ring_suspicion_score,neighbor_fraud_rate,hop_2_fraud_count,shared_entity_count,claim_velocity_score,network_repeat_score,closed_loop_flag,cross_role_flag,computed_at
NF-CUST-OH-3628-8139,NetworkFeature,CUST-OH-3628-8139,Customer,0.8,0.2751,0.3357,COMM-CUST-34,0.331,0.189,2,1,0.025,0.3,No,No,2015-03-01
NF-CUST-IN-1354-4419,NetworkFeature,CUST-IN-1354-4419,Customer,0.8667,0.1384,0.2158,COMM-CUST-43,0.233,0.119,1,2,0.046,0.152,No,No,2015-03-01
NF-CUST-IN-7985-5165,NetworkFeature,CUST-IN-7985-5165,Customer,0.4667,0.1354,0.1479,COMM-CUST-27,0.182,0.019,2,1,0.176,0.137,No,No,2015-03-01
NF-CUST-IN-2508-7304,NetworkFeature,CUST-IN-2508-7304,Customer,0.5333,0.0828,0.0298,COMM-CUST-3,0.05,0.248,2,5,0.026,0.139,No,No,2015-03-01
NF-CUST-IL-8241-6075,NetworkFeature,CUST-IL-8241-6075,Customer,0.3333,0.0074,0.3117,COMM-CUST-14,0.024,0.114,0,2,0.222,0.263,No,No,2015-03-01
NF-CUST-IN-3226-2839,NetworkFeature,CUST-IN-3226-2839,Customer,0.9333,0.7008,0.8344,COMM-CUST-10,0.709,0.645,6,5,0.528,0.524,No,No,2015-03-01
NF-CUST-IL-8713-8637,NetworkFeature,CUST-IL-8713-8637,Customer,0.8667,0.2547,0.0106,COMM-CUST-29,0.14,0.165,1,4,0.149,0.295,No,No,2015-03-01
NF-CUST-OH-4880-7593,NetworkFeature,CUST-OH-4880-7593,Customer,0.4667,0.2799,0.0605,COMM-CUST-44,0.152,0.123,2,2,0.2,0.159,No,No,2015-03-01
NF-CUST-IN-4858-7099,NetworkFeature,CUST-IN-4858-7099,Customer,0.4667,0.4143,0.6726,COMM-CUST-48,0.831,0.442,4,5,0.467,0.453,No,No,2015-03-01
NF-CUST-OH-8864-9511,NetworkFeature,CUST-OH-8864-9511,Customer,0.8,0.2033,0.1415,COMM-CUST-28,0.312,0.157,2,3,0.252,0.294,No,No,2015-03-01
NF-CUST-IL-9071-2416,NetworkFeature,CUST-IL-9071-2416,Customer,0.5333,0.2095,0.109,COMM-CUST-9,0.025,0.113,0,3,0.263,0.215,No,No,2015-03-01
NF-CUST-IN-8333-8704,NetworkFeature,CUST-IN-8333-8704,Customer,0.6,0.1984,0.1345,COMM-CUST-8,0.07,0.239,1,2,0.067,0.21,No,No,2015-03-01
NF-CUST-IL-5215-9485,NetworkFeature,CUST-IL-5215-9485,Customer,0.3333,0.2155,0.2543,COMM-CUST-26,0.18,0.037,2,3,0.012,0.274,No,No,2015-03-01
NF-CUST-IN-2548-1573,NetworkFeature,CUST-IN-2548-1573,Customer,0.8667,0.416,0.8074,COMM-CUST-14,0.415,0.599,4,4,0.577,0.822,No,No,2015-03-01
NF-CUST-IL-6344-6612,NetworkFeature,CUST-IL-6344-6612,Customer,0.7333,0.1363,0.2083,COMM-CUST-41,0.335,0.165,0,5,0.133,0.228,No,No,2015-03-01
NF-CUST-IN-5747-3170,NetworkFeature,CUST-IN-5747-3170,Customer,0.7333,0.2232,0.358,COMM-CUST-29,0.259,0.122,1,4,0.064,0.227,No,No,2015-03-01
NF-CUST-IL-4768-6548,NetworkFeature,CUST-IL-4768-6548,Customer,0.7333,0.2236,0.2178,COMM-CUST-2,0.336,0.043,0,3,0.098,0.209,No,No,2015-03-01
NF-CUST-IN-1496-3167,NetworkFeature,CUST-IN-1496-3167,Customer,0.4667,0.2733,0.18,COMM-CUST-34,0.11,0.025,2,4,0.238,0.145,No,No,2015-03-01
NF-CUST-OH-6306-7376,NetworkFeature,CUST-OH-6306-7376,Customer,0.3333,0.2593,0.2111,COMM-CUST-44,0.345,0.091,2,3,0.239,0.218,No,No,2015-03-01
NF-CUST-OH-5006-3838,NetworkFeature,CUST-OH-5006-3838,Customer,0.3333,0.7907,0.6609,COMM-CUST-37,0.483,0.398,5,1,0.616,0.395,Yes,No,2015-03-01
NF-CUST-IN-3521-3721,NetworkFeature,CUST-IN-3521-3721,Customer,0.8,0.2172,0.0433,COMM-CUST-46,0.031,0.186,1,5,0.3,0.157,No,No,2015-03-01
NF-CUST-IL-5692-7864,NetworkFeature,CUST-IL-5692-7864,Customer,0.3333,0.1007,0.1855,COMM-CUST-38,0.245,0.18,1,0,0.133,0.176,No,No,2015-03-01
NF-CUST-OH-9070-1175,NetworkFeature,CUST-OH-9070-1175,Customer,0.7333,0.2352,0.0698,COMM-CUST-32,0.117,0.128,1,5,0.292,0.022,No,No,2015-03-01
NF-CUST-OH-7000-2574,NetworkFeature,CUST-OH-7000-2574,Customer,0.3333,0.0697,0.2602,COMM-CUST-43,0.326,0.229,0,2,0.217,0.21,No,No,2015-03-01
NF-CUST-OH-8668-7839,NetworkFeature,CUST-OH-8668-7839,Customer,1.0,0.2584,0.3541,COMM-CUST-0,0.048,0.109,2,3,0.273,0.104,No,No,2015-03-01
NF-CUST-OH-9518-5011,NetworkFeature,CUST-OH-9518-5011,Customer,0.6,0.4298,0.8832,COMM-CUST-26,0.782,0.409,3,3,0.693,0.858,Yes,No,2015-03-01
NF-CUST-IL-2115-7608,NetworkFeature,CUST-IL-2115-7608,Customer,0.4667,0.0464,0.2039,COMM-CUST-26,0.296,0.09,0,3,0.226,0.237,No,No,2015-03-01
NF-CUST-IL-3573-2346,NetworkFeature,CUST-IL-3573-2346,Customer,0.8,0.5002,0.8844,COMM-CUST-19,0.622,0.356,6,4,0.566,0.568,No,No,2015-03-01
NF-CUST-IN-8637-4671,NetworkFeature,CUST-IN-8637-4671,Customer,0.9333,0.1479,0.2488,COMM-CUST-9,0.232,0.054,0,5,0.128,0.041,No,No,2015-03-01
NF-CUST-IN-5969-7218,NetworkFeature,CUST-IN-5969-7218,Customer,0.6667,0.2019,0.2171,COMM-CUST-35,0.084,0.016,0,0,0.085,0.229,No,No,2015-03-01
NF-CUST-OH-6846-9227,NetworkFeature,CUST-OH-6846-9227,Customer,0.6667,0.0416,0.0878,COMM-CUST-35,0.317,0.172,1,2,0.228,0.051,No,No,2015-03-01
NF-CUST-IN-5282-5132,NetworkFeature,CUST-IN-5282-5132,Customer,0.6,0.2487,0.2211,COMM-CUST-26,0.01,0.08,0,5,0.02,0.04,No,No,2015-03-01
NF-CUST-IN-7976-2779,NetworkFeature,CUST-IN-7976-2779,Customer,0.2667,0.1447,0.2621,COMM-CUST-45,0.328,0.091,2,0,0.272,0.114,No,No,2015-03-01
NF-CUST-IL-3261-4858,NetworkFeature,CUST-IL-3261-4858,Customer,0.6,0.2153,0.4498,COMM-CUST-16,0.883,0.624,8,5,0.436,0.638,No,No,2015-03-01
NF-CUST-OH-6200-9752,NetworkFeature,CUST-OH-6200-9752,Customer,0.7333,0.3376,0.6695,COMM-CUST-24,0.426,0.634,4,5,0.682,0.683,No,No,2015-03-01
NF-CUST-OH-9651-4668,NetworkFeature,CUST-OH-9651-4668,Customer,0.6,0.0564,0.2278,COMM-CUST-41,0.306,0.143,2,5,0.187,0.234,No,No,2015-03-01
NF-CUST-OH-5161-1417,NetworkFeature,CUST-OH-5161-1417,Customer,0.6,0.2886,0.075,COMM-CUST-42,0.323,0.179,1,4,0.006,0.167,No,No,2015-03-01
NF-CUST-OH-7288-4730,NetworkFeature,CUST-OH-7288-4730,Customer,0.4,0.0837,0.3223,COMM-CUST-11,0.095,0.102,0,5,0.172,0.278,No,No,2015-03-01
NF-CUST-IN-7715-3938,NetworkFeature,CUST-IN-7715-3938,Customer,0.4,0.2699,0.3209,COMM-CUST-20,0.348,0.101,2,4,0.206,0.118,No,No,2015-03-01
NF-CUST-IL-2642-8272,NetworkFeature,CUST-IL-2642-8272,Customer,0.9333,0.2501,0.4807,COMM-CUST-44,0.45,0.4,7,2,0.882,0.495,Yes,Yes,2015-03-01
NF-CUST-OH-6027-2914,NetworkFeature,CUST-OH-6027-2914,Customer,0.2667,0.1928,0.0607,COMM-CUST-28,0.186,0.028,1,4,0.09,0.197,No,No,2015-03-01
NF-CUST-IN-6724-1165,NetworkFeature,CUST-IN-6724-1165,Customer,0.7333,0.639,0.4077,COMM-CUST-19,0.889,0.316,3,5,0.893,0.59,No,No,2015-03-01
NF-CUST-IN-5455-2604,NetworkFeature,CUST-IN-5455-2604,Customer,0.6667,0.019,0.0876,COMM-CUST-21,0.073,0.063,0,4,0.03,0.083,No,No,2015-03-01
NF-CUST-OH-7775-5876,NetworkFeature,CUST-OH-7775-5876,Customer,0.6667,0.1754,0.0863,COMM-CUST-20,0.103,0.016,2,2,0.028,0.182,No,No,2015-03-01
NF-CUST-IN-9533-3622,NetworkFeature,CUST-IN-9533-3622,Customer,0.4667,0.7695,0.7776,COMM-CUST-2,0.795,0.619,6,5,0.407,0.447,Yes,No,2015-03-01
NF-CUST-IL-3697-7156,NetworkFeature,CUST-IL-3697-7156,Customer,0.8,0.1309,0.3803,COMM-CUST-27,0.121,0.069,1,2,0.058,0.175,No,No,2015-03-01
NF-CUST-IN-9909-7065,NetworkFeature,CUST-IN-9909-7065,Customer,0.7333,0.0944,0.1637,COMM-CUST-46,0.091,0.167,1,5,0.261,0.241,No,No,2015-03-01
NF-CUST-OH-9826-5079,NetworkFeature,CUST-OH-9826-5079,Customer,0.9333,0.3767,0.6941,COMM-CUST-25,0.762,0.463,2,3,0.43,0.373,Yes,No,2015-03-01
NF-CUST-OH-6460-8708,NetworkFeature,CUST-OH-6460-8708,Customer,0.9333,0.1076,0.0423,COMM-CUST-41,0.258,0.124,2,3,0.237,0.0,No,No,2015-03-01
NF-CUST-OH-3316-1764,NetworkFeature,CUST-OH-3316-1764,Customer,0.7333,0.089,0.1936,COMM-CUST-10,0.119,0.139,1,3,0.038,0.035,No,No,2015-03-01
NF-CUST-IN-3640-3287,NetworkFeature,CUST-IN-3640-3287,Customer,0.7333,0.1969,0.2843,COMM-CUST-13,0.023,0.003,2,4,0.1,0.255,No,No,2015-03-01
NF-CUST-IN-5218-7835,NetworkFeature,CUST-IN-5218-7835,Customer,0.7333,0.1945,0.0823,COMM-CUST-3,0.177,0.206,1,5,0.101,0.205,No,No,2015-03-01
NF-CUST-OH-7372-1693,NetworkFeature,CUST-OH-7372-1693,Customer,0.6667,0.1253,0.2048,COMM-CUST-3,0.185,0.112,2,0,0.087,0.029,No,No,2015-03-01
NF-CUST-OH-3444-5720,NetworkFeature,CUST-OH-3444-5720,Customer,0.5333,0.2981,0.3338,COMM-CUST-2,0.243,0.1,1,5,0.292,0.262,No,No,2015-03-01
NF-CUST-OH-8985-5843,NetworkFeature,CUST-OH-8985-5843,Customer,0.6,0.0363,0.0613,COMM-CUST-24,0.147,0.215,2,5,0.127,0.083,No,No,2015-03-01
NF-CUST-IL-9578-5380,NetworkFeature,CUST-IL-9578-5380,Customer,0.4667,0.1335,0.0652,COMM-CUST-34,0.286,0.077,0,4,0.205,0.087,No,No,2015-03-01
NF-CUST-IN-1759-5733,NetworkFeature,CUST-IN-1759-5733,Customer,0.4667,0.014,0.3749,COMM-CUST-4,0.047,0.114,2,4,0.01,0.13,No,No,2015-03-01
NF-CUST-IL-4896-5134,NetworkFeature,CUST-IL-4896-5134,Customer,0.5333,0.2025,0.2052,COMM-CUST-31,0.167,0.121,2,3,0.157,0.106,No,No,2015-03-01
NF-CUST-OH-7170-9108,NetworkFeature,CUST-OH-7170-9108,Customer,0.4,0.2997,0.1528,COMM-CUST-36,0.212,0.064,0,4,0.184,0.146,No,No,2015-03-01
NF-CUST-IL-1014-3348,NetworkFeature,CUST-IL-1014-3348,Customer,0.5333,0.1155,0.0594,COMM-CUST-36,0.277,0.218,1,3,0.104,0.01,No,No,2015-03-01
NF-CUST-IL-7939-8522,NetworkFeature,CUST-IL-7939-8522,Customer,0.8,0.1462,0.1151,COMM-CUST-29,0.014,0.121,1,4,0.209,0.063,No,No,2015-03-01
NF-CUST-IL-7374-6988,NetworkFeature,CUST-IL-7374-6988,Customer,0.9333,0.7629,0.6832,COMM-CUST-22,0.594,0.329,4,5,0.489,0.342,No,No,2015-03-01
NF-CUST-IN-6951-9695,NetworkFeature,CUST-IN-6951-9695,Customer,0.6667,0.1254,0.0365,COMM-CUST-1,0.085,0.148,1,3,0.29,0.099,No,No,2015-03-01
NF-CUST-OH-1674-6021,NetworkFeature,CUST-OH-1674-6021,Customer,0.4,0.0215,0.3407,COMM-CUST-47,0.154,0.16,1,3,0.053,0.122,No,No,2015-03-01
NF-CUST-IL-6647-9269,NetworkFeature,CUST-IL-6647-9269,Customer,0.4667,0.3688,0.8589,COMM-CUST-33,0.75,0.757,5,0,0.32,0.678,No,Yes,2015-03-01
NF-CUST-OH-1430-7431,NetworkFeature,CUST-OH-1430-7431,Customer,0.6667,0.3177,0.4328,COMM-CUST-0,0.52,0.73,3,5,0.896,0.517,Yes,No,2015-03-01
NF-CUST-IN-9799-4608,NetworkFeature,CUST-IN-9799-4608,Customer,0.8667,0.0281,0.3311,COMM-CUST-26,0.231,0.11,0,4,0.265,0.296,No,No,2015-03-01
NF-CUST-IN-4678-7169,NetworkFeature,CUST-IN-4678-7169,Customer,0.4,0.0911,0.2289,COMM-CUST-30,0.347,0.084,2,0,0.004,0.085,No,No,2015-03-01
NF-CUST-OH-2190-9253,NetworkFeature,CUST-OH-2190-9253,Customer,0.4667,0.5794,0.5721,COMM-CUST-20,0.751,0.304,6,4,0.868,0.607,Yes,No,2015-03-01
NF-CUST-IL-1301-9795,NetworkFeature,CUST-IL-1301-9795,Customer,1.0,0.2533,0.2933,COMM-CUST-1,0.208,0.094,1,4,0.177,0.162,No,No,2015-03-01
NF-CUST-IN-7629-8083,NetworkFeature,CUST-IN-7629-8083,Customer,0.9333,0.0705,0.2953,COMM-CUST-4,0.3,0.044,1,3,0.147,0.181,No,No,2015-03-01
NF-CUST-IL-3768-8966,NetworkFeature,CUST-IL-3768-8966,Customer,0.5333,0.3786,0.7581,COMM-CUST-7,0.535,0.645,4,3,0.743,0.666,No,No,2015-03-01
NF-CUST-IN-5990-9304,NetworkFeature,CUST-IN-5990-9304,Customer,0.2,0.2984,0.188,COMM-CUST-23,0.236,0.194,0,1,0.089,0.257,No,No,2015-03-01
NF-CUST-IN-6762-1160,NetworkFeature,CUST-IN-6762-1160,Customer,0.7333,0.0703,0.0717,COMM-CUST-45,0.159,0.137,0,0,0.223,0.268,No,No,2015-03-01
NF-CUST-OH-9854-7878,NetworkFeature,CUST-OH-9854-7878,Customer,0.1333,0.3083,0.6868,COMM-CUST-46,0.804,0.319,8,0,0.727,0.465,No,No,2015-03-01
NF-CUST-IL-8841-7734,NetworkFeature,CUST-IL-8841-7734,Customer,0.3333,0.2789,0.1223,COMM-CUST-23,0.25,0.088,2,2,0.118,0.06,No,No,2015-03-01
NF-CUST-IN-5714-7382,NetworkFeature,CUST-IN-5714-7382,Customer,0.4,0.2767,0.5563,COMM-CUST-17,0.625,0.35,2,0,0.599,0.888,No,No,2015-03-01
NF-CUST-OH-8158-8927,NetworkFeature,CUST-OH-8158-8927,Customer,0.8,0.3735,0.4305,COMM-CUST-27,0.481,0.66,3,0,0.701,0.839,No,Yes,2015-03-01
NF-CUST-IL-2582-3976,NetworkFeature,CUST-IL-2582-3976,Customer,0.4,0.0398,0.293,COMM-CUST-41,0.336,0.017,2,0,0.243,0.243,No,No,2015-03-01
NF-CUST-OH-5697-3852,NetworkFeature,CUST-OH-5697-3852,Customer,0.4667,0.744,0.6609,COMM-CUST-1,0.7,0.412,7,0,0.628,0.495,No,Yes,2015-03-01
NF-CUST-IL-1800-9426,NetworkFeature,CUST-IL-1800-9426,Customer,0.6,0.0752,0.1188,COMM-CUST-24,0.063,0.215,2,1,0.049,0.041,No,No,2015-03-01
NF-CUST-IL-6333-7189,NetworkFeature,CUST-IL-6333-7189,Customer,0.7333,0.0353,0.1232,COMM-CUST-29,0.027,0.156,2,1,0.296,0.25,No,No,2015-03-01
NF-CUST-IL-5565-6848,NetworkFeature,CUST-IL-5565-6848,Customer,0.6667,0.1919,0.1646,COMM-CUST-3,0.166,0.207,0,3,0.014,0.139,No,No,2015-03-01
NF-CUST-IN-6695-3229,NetworkFeature,CUST-IN-6695-3229,Customer,0.4667,0.0125,0.3039,COMM-CUST-45,0.123,0.207,2,4,0.271,0.251,No,No,2015-03-01
NF-CUST-OH-9637-2964,NetworkFeature,CUST-OH-9637-2964,Customer,0.9333,0.0308,0.0526,COMM-CUST-48,0.068,0.056,0,4,0.227,0.12,No,No,2015-03-01
NF-CUST-IL-7530-8401,NetworkFeature,CUST-IL-7530-8401,Customer,0.6667,0.2248,0.1009,COMM-CUST-7,0.305,0.031,0,3,0.167,0.184,No,No,2015-03-01
NF-CUST-IN-4547-1541,NetworkFeature,CUST-IN-4547-1541,Customer,0.4,0.0783,0.014,COMM-CUST-22,0.045,0.016,0,0,0.19,0.076,No,No,2015-03-01
NF-CUST-IL-6985-5828,NetworkFeature,CUST-IL-6985-5828,Customer,0.8,0.1938,0.3707,COMM-CUST-1,0.243,0.089,1,0,0.096,0.145,No,No,2015-03-01
NF-CUST-IL-3301-7245,NetworkFeature,CUST-IL-3301-7245,Customer,0.4667,0.092,0.3091,COMM-CUST-1,0.009,0.245,0,3,0.264,0.259,No,No,2015-03-01
NF-CUST-OH-1644-4530,NetworkFeature,CUST-OH-1644-4530,Customer,0.4,0.2546,0.0391,COMM-CUST-20,0.16,0.027,0,0,0.04,0.189,No,No,2015-03-01
NF-CUST-IN-9273-9899,NetworkFeature,CUST-IN-9273-9899,Customer,0.7333,0.2874,0.0462,COMM-CUST-0,0.024,0.224,0,2,0.177,0.104,No,No,2015-03-01
NF-CUST-IL-2315-7490,NetworkFeature,CUST-IL-2315-7490,Customer,0.6,0.4556,0.5031,COMM-CUST-11,0.588,0.368,2,0,0.391,0.441,Yes,No,2015-03-01
NF-CUST-IN-2729-4437,NetworkFeature,CUST-IN-2729-4437,Customer,0.7333,0.0844,0.3877,COMM-CUST-48,0.26,0.102,1,5,0.197,0.022,No,No,2015-03-01
NF-CUST-IL-3057-1553,NetworkFeature,CUST-IL-3057-1553,Customer,0.3333,0.2805,0.3126,COMM-CUST-20,0.166,0.181,2,1,0.029,0.241,No,No,2015-03-01
NF-CUST-OH-9505-6327,NetworkFeature,CUST-OH-9505-6327,Customer,0.4667,0.224,0.0174,COMM-CUST-11,0.156,0.229,2,0,0.133,0.26,No,No,2015-03-01
NF-CUST-OH-2915-7797,NetworkFeature,CUST-OH-2915-7797,Customer,0.6,0.1957,0.2226,COMM-CUST-0,0.017,0.163,1,3,0.167,0.238,No,No,2015-03-01
NF-CUST-OH-3886-2587,NetworkFeature,CUST-OH-3886-2587,Customer,0.8,0.0774,0.081,COMM-CUST-41,0.307,0.211,1,0,0.216,0.252,No,No,2015-03-01
NF-CUST-IN-5779-6847,NetworkFeature,CUST-IN-5779-6847,Customer,0.8667,0.135,0.3871,COMM-CUST-41,0.239,0.024,0,3,0.155,0.124,No,No,2015-03-01
NF-CUST-IL-3428-9871,NetworkFeature,CUST-IL-3428-9871,Customer,0.6667,0.0338,0.1818,COMM-CUST-49,0.217,0.203,1,0,0.018,0.085,No,No,2015-03-01
NF-CUST-IN-4911-1759,NetworkFeature,CUST-IN-4911-1759,Customer,0.5333,0.2267,0.1691,COMM-CUST-23,0.133,0.068,1,4,0.163,0.058,No,No,2015-03-01
NF-CUST-OH-1755-1859,NetworkFeature,CUST-OH-1755-1859,Customer,0.3333,0.2844,0.3168,COMM-CUST-27,0.325,0.141,0,1,0.08,0.299,No,No,2015-03-01
NF-CUST-IN-4393-7575,NetworkFeature,CUST-IN-4393-7575,Customer,0.8,0.3919,0.6979,COMM-CUST-46,0.818,0.376,7,0,0.7,0.361,No,No,2015-03-01
NF-CUST-OH-2211-9269,NetworkFeature,CUST-OH-2211-9269,Customer,0.5333,0.2996,0.1283,COMM-CUST-22,0.272,0.187,1,3,0.009,0.012,No,No,2015-03-01
NF-CUST-OH-8680-6904,NetworkFeature,CUST-OH-8680-6904,Customer,0.4,0.1827,0.2514,COMM-CUST-46,0.211,0.105,1,1,0.038,0.156,No,No,2015-03-01
NF-CUST-OH-8441-5109,NetworkFeature,CUST-OH-8441-5109,Customer,0.8,0.2303,0.2458,COMM-CUST-0,0.014,0.059,2,1,0.292,0.224,No,No,2015-03-01
NF-CUST-IN-7445-3522,NetworkFeature,CUST-IN-7445-3522,Customer,0.4667,0.1949,0.3999,COMM-CUST-7,0.236,0.163,1,5,0.125,0.276,No,No,2015-03-01
NF-CUST-IL-1595-1742,NetworkFeature,CUST-IL-1595-1742,Customer,0.4667,0.0807,0.3567,COMM-CUST-35,0.084,0.063,2,5,0.228,0.197,No,No,2015-03-01
NF-CUST-IN-7271-1382,NetworkFeature,CUST-IN-7271-1382,Customer,0.5333,0.0549,0.3468,COMM-CUST-11,0.247,0.195,0,1,0.249,0.074,No,No,2015-03-01
NF-CUST-OH-1556-2396,NetworkFeature,CUST-OH-1556-2396,Customer,0.4667,0.5131,0.6521,COMM-CUST-48,0.634,0.623,2,5,0.333,0.55,No,No,2015-03-01
NF-CUST-IL-6084-9144,NetworkFeature,CUST-IL-6084-9144,Customer,0.7333,0.2042,0.3788,COMM-CUST-29,0.166,0.108,1,0,0.125,0.051,No,No,2015-03-01
NF-CUST-OH-1178-2389,NetworkFeature,CUST-OH-1178-2389,Customer,0.7333,0.0561,0.2638,COMM-CUST-19,0.007,0.147,1,0,0.154,0.279,No,No,2015-03-01
NF-CUST-OH-9915-3900,NetworkFeature,CUST-OH-9915-3900,Customer,0.4667,0.6407,0.5498,COMM-CUST-46,0.632,0.762,7,2,0.604,0.386,Yes,Yes,2015-03-01
NF-CUST-OH-7274-1604,NetworkFeature,CUST-OH-7274-1604,Customer,0.2,0.1277,0.3492,COMM-CUST-5,0.191,0.045,0,4,0.065,0.092,No,No,2015-03-01
NF-CUST-OH-3785-4738,NetworkFeature,CUST-OH-3785-4738,Customer,0.8667,0.0387,0.2727,COMM-CUST-0,0.294,0.056,2,3,0.037,0.073,No,No,2015-03-01
NF-CUST-IL-4209-6347,NetworkFeature,CUST-IL-4209-6347,Customer,0.8,0.0265,0.3055,COMM-CUST-37,0.316,0.15,2,1,0.093,0.125,No,No,2015-03-01
NF-CUST-IL-4571-5592,NetworkFeature,CUST-IL-4571-5592,Customer,0.8,0.5436,0.761,COMM-CUST-42,0.784,0.497,8,1,0.393,0.652,No,No,2015-03-01
NF-CUST-OH-1182-9784,NetworkFeature,CUST-OH-1182-9784,Customer,0.4667,0.2587,0.2825,COMM-CUST-3,0.06,0.02,2,3,0.275,0.176,No,No,2015-03-01
NF-CUST-IL-9875-6231,NetworkFeature,CUST-IL-9875-6231,Customer,0.7333,0.1676,0.152,COMM-CUST-47,0.311,0.11,1,5,0.265,0.113,No,No,2015-03-01
NF-CUST-IL-4905-9750,NetworkFeature,CUST-IL-4905-9750,Customer,0.8,0.2848,0.1493,COMM-CUST-7,0.294,0.245,2,5,0.161,0.009,No,No,2015-03-01
NF-CUST-OH-5242-1575,NetworkFeature,CUST-OH-5242-1575,Customer,0.4,0.2423,0.161,COMM-CUST-40,0.053,0.16,2,4,0.2,0.173,No,No,2015-03-01
NF-CUST-IN-9134-1874,NetworkFeature,CUST-IN-9134-1874,Customer,0.6667,0.0235,0.1087,COMM-CUST-12,0.254,0.207,0,3,0.17,0.284,No,No,2015-03-01
NF-CUST-IL-3984-7057,NetworkFeature,CUST-IL-3984-7057,Customer,0.7333,0.0203,0.2859,COMM-CUST-46,0.09,0.021,0,5,0.026,0.228,No,No,2015-03-01
NF-CUST-IN-7525-6155,NetworkFeature,CUST-IN-7525-6155,Customer,0.3333,0.6824,0.8817,COMM-CUST-38,0.609,0.689,3,4,0.374,0.847,Yes,No,2015-03-01
NF-CUST-IL-4492-8630,NetworkFeature,CUST-IL-4492-8630,Customer,0.6667,0.4542,0.4005,COMM-CUST-2,0.503,0.792,7,1,0.63,0.678,No,No,2015-03-01
NF-CUST-IN-8440-8336,NetworkFeature,CUST-IN-8440-8336,Customer,0.6667,0.0243,0.1573,COMM-CUST-16,0.311,0.183,1,3,0.221,0.241,No,No,2015-03-01
NF-CUST-IN-6865-7790,NetworkFeature,CUST-IN-6865-7790,Customer,0.2667,0.3299,0.6387,COMM-CUST-10,0.656,0.606,7,2,0.688,0.454,No,No,2015-03-01
NF-CUST-IN-6701-9907,NetworkFeature,CUST-IN-6701-9907,Customer,0.6667,0.4892,0.5734,COMM-CUST-6,0.835,0.356,7,5,0.549,0.883,No,No,2015-03-01
NF-CUST-OH-6076-2304,NetworkFeature,CUST-OH-6076-2304,Customer,0.6,0.1329,0.3747,COMM-CUST-14,0.338,0.239,1,5,0.138,0.188,No,No,2015-03-01
NF-CUST-IL-9677-4210,NetworkFeature,CUST-IL-9677-4210,Customer,0.6,0.0917,0.2027,COMM-CUST-17,0.308,0.232,2,3,0.286,0.288,No,No,2015-03-01
NF-CUST-IL-2919-1759,NetworkFeature,CUST-IL-2919-1759,Customer,0.4667,0.1341,0.0397,COMM-CUST-37,0.054,0.175,1,4,0.291,0.177,No,No,2015-03-01
NF-CUST-OH-1498-1934,NetworkFeature,CUST-OH-1498-1934,Customer,0.2667,0.1727,0.3672,COMM-CUST-21,0.082,0.236,0,0,0.123,0.299,No,No,2015-03-01
NF-CUST-OH-8402-3708,NetworkFeature,CUST-OH-8402-3708,Customer,0.2667,0.2235,0.6605,COMM-CUST-25,0.829,0.304,3,4,0.69,0.803,No,No,2015-03-01
NF-CUST-OH-6432-7910,NetworkFeature,CUST-OH-6432-7910,Customer,0.4,0.042,0.2243,COMM-CUST-43,0.022,0.136,1,2,0.235,0.118,No,No,2015-03-01
NF-CUST-IN-5358-6386,NetworkFeature,CUST-IN-5358-6386,Customer,0.4667,0.0053,0.3404,COMM-CUST-33,0.303,0.04,0,4,0.242,0.27,No,No,2015-03-01
NF-CUST-IN-7466-2276,NetworkFeature,CUST-IN-7466-2276,Customer,0.4667,0.4202,0.783,COMM-CUST-2,0.499,0.392,8,3,0.771,0.631,No,No,2015-03-01
NF-CUST-IN-5983-1958,NetworkFeature,CUST-IN-5983-1958,Customer,0.6,0.3463,0.6056,COMM-CUST-34,0.894,0.496,6,4,0.887,0.407,No,Yes,2015-03-01
NF-CUST-OH-7203-6259,NetworkFeature,CUST-OH-7203-6259,Customer,0.3333,0.1797,0.0219,COMM-CUST-10,0.275,0.121,1,1,0.234,0.221,No,No,2015-03-01
NF-CUST-IL-7247-1214,NetworkFeature,CUST-IL-7247-1214,Customer,0.4,0.1627,0.0753,COMM-CUST-30,0.027,0.236,0,1,0.035,0.154,No,No,2015-03-01
NF-CUST-IN-1484-5001,NetworkFeature,CUST-IN-1484-5001,Customer,0.8667,0.1136,0.2471,COMM-CUST-48,0.138,0.122,0,5,0.013,0.282,No,No,2015-03-01
NF-CUST-IN-1101-5385,NetworkFeature,CUST-IN-1101-5385,Customer,0.6667,0.0049,0.3526,COMM-CUST-1,0.258,0.192,0,4,0.245,0.114,No,No,2015-03-01
NF-CUST-IL-2813-8371,NetworkFeature,CUST-IL-2813-8371,Customer,0.6667,0.1232,0.1101,COMM-CUST-41,0.343,0.074,2,3,0.295,0.013,No,No,2015-03-01
NF-CUST-IL-7286-7934,NetworkFeature,CUST-IL-7286-7934,Customer,0.8,0.245,0.3068,COMM-CUST-7,0.213,0.07,0,1,0.165,0.199,No,No,2015-03-01
NF-CUST-IL-2315-5319,NetworkFeature,CUST-IL-2315-5319,Customer,0.7333,0.3208,0.6847,COMM-CUST-42,0.861,0.45,4,2,0.415,0.46,No,No,2015-03-01
