:START_ID,:END_ID,:TYPE,relationship_type,relationship_detail,shared_last_name,confidence_score,connection_strength,age_gap_years,fraud_signal,both_fraud_flagged,first_seen_date,last_seen_date,interaction_count,shared_claims_count,data_source
CUST-IN-1672-1401,CUST-IN-9914-4101,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.563,,NONE,No,01/01/2010,01/01/2015,14,1,CustomerRecord+LastNameMatch
CUST-IN-1672-1401,CUST-IN-7445-3522,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.65,,NONE,No,01/01/2010,01/01/2015,14,1,CustomerRecord+LastNameMatch
CUST-IN-9914-4101,CUST-IN-7445-3522,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.622,,NONE,No,01/01/2010,01/01/2015,13,1,CustomerRecord+LastNameMatch
CUST-OH-3460-7641,CUST-OH-6744-2565,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.622,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-3460-7641,CUST-OH-4440-5780,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.567,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-OH-6744-2565,CUST-OH-4440-5780,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.667,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-4357-5165,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.571,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-1655-9520,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.646,,NONE,No,01/01/2010,01/01/2015,16,1,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-7203-6259,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.65,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-1338-2664,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.675,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-OH-5005-4829,CUST-OH-9185-1735,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.618,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-OH-4357-5165,CUST-OH-1655-9520,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.622,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-4357-5165,CUST-OH-7203-6259,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.689,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-OH-4357-5165,CUST-OH-1338-2664,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.595,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-OH-4357-5165,CUST-OH-9185-1735,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.614,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-1655-9520,CUST-OH-7203-6259,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.61,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-1655-9520,CUST-OH-1338-2664,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.579,,NONE,No,01/01/2010,01/01/2015,16,1,CustomerRecord+LastNameMatch
CUST-OH-1655-9520,CUST-OH-9185-1735,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.599,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-OH-7203-6259,CUST-OH-1338-2664,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.599,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-7203-6259,CUST-OH-9185-1735,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.695,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-1338-2664,CUST-OH-9185-1735,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.631,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-6132-2320,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.581,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-3496-8643,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.589,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-9106-4091,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.698,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-5218-7835,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.679,,NONE,No,01/01/2010,01/01/2015,6,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-4547-1541,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.665,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-IN-3482-6556,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.695,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-IN-6132-2320,CUST-IN-3496-8643,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.681,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-IN-6132-2320,CUST-IN-9106-4091,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.589,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-IN-6132-2320,CUST-IN-5218-7835,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.599,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-IN-6132-2320,CUST-IN-4547-1541,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.679,,NONE,No,01/01/2010,01/01/2015,13,1,CustomerRecord+LastNameMatch
CUST-IN-6132-2320,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.617,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-IN-3496-8643,CUST-IN-9106-4091,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.673,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-IN-3496-8643,CUST-IN-5218-7835,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.596,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-IN-3496-8643,CUST-IN-4547-1541,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.658,,NONE,No,01/01/2010,01/01/2015,2,1,CustomerRecord+LastNameMatch
CUST-IN-3496-8643,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.655,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-IN-9106-4091,CUST-IN-5218-7835,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.579,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-IN-9106-4091,CUST-IN-4547-1541,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.56,,NONE,No,01/01/2010,01/01/2015,16,1,CustomerRecord+LastNameMatch
CUST-IN-9106-4091,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.583,,NONE,No,01/01/2010,01/01/2015,14,1,CustomerRecord+LastNameMatch
CUST-IN-5218-7835,CUST-IN-4547-1541,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.588,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-IN-5218-7835,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.66,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-IN-4547-1541,CUST-IN-9745-7492,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.583,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-7811-7991,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.696,,NONE,No,01/01/2010,01/01/2015,18,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-8540-6389,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.574,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-1682-6272,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.64,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-1166-8572,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.695,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-5564-8847,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.683,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.675,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.6,,NONE,No,01/01/2010,01/01/2015,1,1,CustomerRecord+LastNameMatch
CUST-OH-4866-3937,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.621,,NONE,No,01/01/2010,01/01/2015,4,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-8540-6389,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.581,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-1682-6272,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.584,,NONE,No,01/01/2010,01/01/2015,6,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-1166-8572,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.594,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-5564-8847,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.637,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.606,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.617,,NONE,No,01/01/2010,01/01/2015,4,1,CustomerRecord+LastNameMatch
CUST-OH-7811-7991,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.607,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-1682-6272,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.671,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-1166-8572,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.652,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-5564-8847,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.657,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.677,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.622,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-OH-8540-6389,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.623,,NONE,No,01/01/2010,01/01/2015,2,1,CustomerRecord+LastNameMatch
CUST-OH-1682-6272,CUST-OH-1166-8572,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.612,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-1682-6272,CUST-OH-5564-8847,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.569,,NONE,No,01/01/2010,01/01/2015,3,1,CustomerRecord+LastNameMatch
CUST-OH-1682-6272,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.618,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-1682-6272,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.595,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-OH-1682-6272,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.655,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-OH-1166-8572,CUST-OH-5564-8847,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.608,,NONE,No,01/01/2010,01/01/2015,16,1,CustomerRecord+LastNameMatch
CUST-OH-1166-8572,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.579,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-OH-1166-8572,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.596,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-1166-8572,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.64,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-5564-8847,CUST-OH-9133-3712,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.624,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-5564-8847,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.646,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-5564-8847,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.655,,NONE,No,01/01/2010,01/01/2015,1,1,CustomerRecord+LastNameMatch
CUST-OH-9133-3712,CUST-OH-2915-7797,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.637,,NONE,No,01/01/2010,01/01/2015,5,1,CustomerRecord+LastNameMatch
CUST-OH-9133-3712,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.667,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-OH-2915-7797,CUST-OH-8680-6904,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.585,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-OH-2608-6592,CUST-OH-5981-4111,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.652,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-OH-2608-6592,CUST-OH-3579-5264,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.658,,NONE,No,01/01/2010,01/01/2015,1,1,CustomerRecord+LastNameMatch
CUST-OH-2608-6592,CUST-OH-3274-8848,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.672,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-2608-6592,CUST-OH-7284-9138,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.613,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-OH-2608-6592,CUST-OH-3628-8139,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.584,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-5981-4111,CUST-OH-3579-5264,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.577,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-OH-5981-4111,CUST-OH-3274-8848,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.596,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-OH-5981-4111,CUST-OH-7284-9138,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.608,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-5981-4111,CUST-OH-3628-8139,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.588,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-OH-3579-5264,CUST-OH-3274-8848,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.618,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-OH-3579-5264,CUST-OH-7284-9138,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.69,,NONE,No,01/01/2010,01/01/2015,15,1,CustomerRecord+LastNameMatch
CUST-OH-3579-5264,CUST-OH-3628-8139,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.681,,NONE,No,01/01/2010,01/01/2015,7,1,CustomerRecord+LastNameMatch
CUST-OH-3274-8848,CUST-OH-7284-9138,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.571,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-OH-3274-8848,CUST-OH-3628-8139,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.6,,NONE,No,01/01/2010,01/01/2015,9,1,CustomerRecord+LastNameMatch
CUST-OH-7284-9138,CUST-OH-3628-8139,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.666,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-6570-2676,CUST-OH-9706-2776,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.676,,NONE,No,01/01/2010,01/01/2015,2,1,CustomerRecord+LastNameMatch
CUST-OH-6570-2676,CUST-OH-9879-4090,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.657,,NONE,No,01/01/2010,01/01/2015,1,1,CustomerRecord+LastNameMatch
CUST-OH-6570-2676,CUST-OH-1531-2603,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.678,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-6570-2676,CUST-OH-2631-8050,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.574,,NONE,No,01/01/2010,01/01/2015,18,1,CustomerRecord+LastNameMatch
CUST-OH-9706-2776,CUST-OH-9879-4090,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.621,,NONE,No,01/01/2010,01/01/2015,16,1,CustomerRecord+LastNameMatch
CUST-OH-9706-2776,CUST-OH-1531-2603,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.618,,NONE,No,01/01/2010,01/01/2015,12,1,CustomerRecord+LastNameMatch
CUST-OH-9706-2776,CUST-OH-2631-8050,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.646,,NONE,No,01/01/2010,01/01/2015,6,1,CustomerRecord+LastNameMatch
CUST-OH-9879-4090,CUST-OH-1531-2603,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.656,,NONE,No,01/01/2010,01/01/2015,1,1,CustomerRecord+LastNameMatch
CUST-OH-9879-4090,CUST-OH-2631-8050,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.6,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-OH-1531-2603,CUST-OH-2631-8050,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.668,,NONE,No,01/01/2010,01/01/2015,8,1,CustomerRecord+LastNameMatch
CUST-IL-1751-5546,CUST-IL-8471-3642,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.653,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-IL-1751-5546,CUST-IL-2178-7057,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.599,,NONE,No,01/01/2010,01/01/2015,6,1,CustomerRecord+LastNameMatch
CUST-IL-1751-5546,CUST-IL-6080-6489,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.619,,NONE,No,01/01/2010,01/01/2015,17,1,CustomerRecord+LastNameMatch
CUST-IL-8471-3642,CUST-IL-2178-7057,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.694,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-IL-8471-3642,CUST-IL-6080-6489,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.644,,NONE,No,01/01/2010,01/01/2015,19,1,CustomerRecord+LastNameMatch
CUST-IL-2178-7057,CUST-IL-6080-6489,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.621,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
CUST-OH-1167-2873,CUST-OH-2839-1974,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.601,,NONE,No,01/01/2010,01/01/2015,10,1,CustomerRecord+LastNameMatch
CUST-OH-1167-2873,CUST-OH-3886-5052,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.695,,NONE,No,01/01/2010,01/01/2015,20,1,CustomerRecord+LastNameMatch
CUST-OH-1167-2873,CUST-OH-9449-8584,SHARED_CLAIM_EXPOSURE,SHARED_CLAIM_EXPOSURE,Shared Claim Family,,0.7,0.686,,NONE,No,01/01/2010,01/01/2015,11,1,CustomerRecord+LastNameMatch
