:START_ID,:END_ID,:TYPE,statement_date,statement_strength,corroborated_by_evidence,deposition_provided,credibility_score,professional_witness,coached_flag,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-984456,WS-984456-W1,HAS_WITNESS,1/24/2015,Weak,Partial,Yes,70,Yes,No,0.7,0.6005,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-984456,WS-984456-W2,HAS_WITNESS,1/24/2015,Strong,Yes,Yes,77,Yes,No,0.77,0.6951,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-801331,WS-801331-W1,HAS_WITNESS,1/4/2015,Moderate,No,No,72,Yes,No,0.72,0.6211,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-801331,WS-801331-W2,HAS_WITNESS,1/4/2015,Strong,Yes,Yes,92,Yes,No,0.92,0.9027,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-801331,WS-801331-W3,HAS_WITNESS,1/4/2015,Strong,Yes,Yes,46,Yes,No,0.46,0.4515,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-684193,WS-684193-W1,HAS_WITNESS,2/4/2015,Moderate,No,No,71,Yes,Yes,0.71,0.6484,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-185124,WS-185124-W1,HAS_WITNESS,2/2/2015,Strong,Partial,No,77,Yes,No,0.77,0.6697,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-362407,WS-362407-W1,HAS_WITNESS,1/1/2015,Moderate,No,Yes,70,Yes,No,0.7,0.6029,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-389525,WS-389525-W1,HAS_WITNESS,2/22/2015,Moderate,Partial,Unknown,57,Yes,No,0.57,0.5501,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-389525,WS-389525-W2,HAS_WITNESS,2/22/2015,Strong,Partial,Yes,57,Yes,Yes,0.57,0.515,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-389525,WS-389525-W3,HAS_WITNESS,2/22/2015,Moderate,No,No,73,No,No,0.73,0.6441,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-179538,WS-179538-W1,HAS_WITNESS,1/16/2015,Moderate,No,Yes,84,No,No,0.84,0.7163,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-266247,WS-266247-W1,HAS_WITNESS,1/23/2015,Moderate,No,No,41,No,No,0.41,0.3628,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-266247,WS-266247-W2,HAS_WITNESS,1/23/2015,Moderate,Yes,Yes,80,Yes,No,0.8,0.7455,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-921851,WS-921851-W1,HAS_WITNESS,2/25/2015,Weak,Yes,Yes,40,Yes,Yes,0.4,0.3815,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-192524,WS-192524-W1,HAS_WITNESS,1/3/2015,Moderate,No,Yes,91,Yes,Yes,0.91,0.8901,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-192524,WS-192524-W2,HAS_WITNESS,1/3/2015,Moderate,No,Yes,62,Yes,No,0.62,0.5133,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-338070,WS-338070-W1,HAS_WITNESS,1/30/2015,Weak,No,No,76,No,No,0.76,0.725,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-865607,WS-865607-W1,HAS_WITNESS,1/18/2015,Strong,Yes,Yes,91,Yes,No,0.91,0.7817,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-865607,WS-865607-W2,HAS_WITNESS,1/18/2015,Moderate,No,Unknown,59,No,No,0.59,0.5531,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-963285,WS-963285-W1,HAS_WITNESS,1/4/2015,Moderate,No,Yes,61,Yes,Yes,0.61,0.5321,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-963285,WS-963285-W2,HAS_WITNESS,1/4/2015,Moderate,No,Unknown,94,No,No,0.94,0.854,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-963285,WS-963285-W3,HAS_WITNESS,1/4/2015,Moderate,Yes,No,67,Yes,No,0.67,0.579,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-728491,WS-728491-W1,HAS_WITNESS,1/20/2015,Strong,Yes,Unknown,95,Yes,No,0.95,0.9116,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-553436,WS-553436-W1,HAS_WITNESS,2/12/2015,Moderate,Partial,Yes,89,Yes,No,0.89,0.8156,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-463237,WS-463237-W1,HAS_WITNESS,2/21/2015,Strong,No,No,44,Yes,Yes,0.44,0.3673,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-920554,WS-920554-W1,HAS_WITNESS,2/1/2015,Moderate,Partial,No,68,Yes,No,0.68,0.6425,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-920554,WS-920554-W2,HAS_WITNESS,2/1/2015,Weak,Partial,No,78,No,No,0.78,0.7607,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-594783,WS-594783-W1,HAS_WITNESS,1/8/2015,Moderate,No,Unknown,54,Yes,No,0.54,0.501,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-607259,WS-607259-W1,HAS_WITNESS,2/20/2015,Strong,No,Yes,61,Yes,Yes,0.61,0.5131,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-979336,WS-979336-W1,HAS_WITNESS,1/30/2015,Moderate,Yes,Yes,50,No,No,0.5,0.479,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-979336,WS-979336-W2,HAS_WITNESS,1/30/2015,Weak,Partial,Yes,69,No,No,0.69,0.6666,1/30/2015,1/30/2015,1/30/2015,1,1
CLM-865201,WS-865201-W1,HAS_WITNESS,1/19/2015,Moderate,Partial,Unknown,71,Yes,No,0.71,0.594,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-865201,WS-865201-W2,HAS_WITNESS,1/19/2015,Strong,Partial,Unknown,90,Yes,No,0.9,0.8365,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-865201,WS-865201-W3,HAS_WITNESS,1/19/2015,Moderate,No,Unknown,72,Yes,Yes,0.72,0.6476,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-140977,WS-140977-W1,HAS_WITNESS,2/25/2015,Strong,No,Yes,93,Yes,No,0.93,0.7897,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-272330,WS-272330-W1,HAS_WITNESS,1/16/2015,Weak,Yes,Yes,94,Yes,Yes,0.94,0.8431,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-272330,WS-272330-W2,HAS_WITNESS,1/16/2015,Moderate,Partial,Yes,56,Yes,Yes,0.56,0.4783,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-272330,WS-272330-W3,HAS_WITNESS,1/16/2015,Strong,Yes,No,51,Yes,Yes,0.51,0.466,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-728025,WS-728025-W1,HAS_WITNESS,1/12/2015,Moderate,Yes,Unknown,83,No,No,0.83,0.7532,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-728025,WS-728025-W2,HAS_WITNESS,1/12/2015,Moderate,Yes,Unknown,90,Yes,No,0.9,0.7463,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-728025,WS-728025-W3,HAS_WITNESS,1/12/2015,Moderate,No,No,67,Yes,Yes,0.67,0.6172,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-804608,WS-804608-W1,HAS_WITNESS,1/4/2015,Strong,Yes,Yes,54,Yes,Yes,0.54,0.4593,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-482404,WS-482404-W1,HAS_WITNESS,2/1/2015,Weak,Yes,Yes,89,Yes,Yes,0.89,0.884,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-331170,WS-331170-W1,HAS_WITNESS,2/14/2015,Strong,No,No,48,No,No,0.48,0.4621,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-331170,WS-331170-W2,HAS_WITNESS,2/14/2015,Moderate,Yes,Unknown,88,Yes,No,0.88,0.8772,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-331170,WS-331170-W3,HAS_WITNESS,2/14/2015,Moderate,Yes,No,71,Yes,No,0.71,0.5685,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-910365,WS-910365-W1,HAS_WITNESS,1/22/2015,Moderate,Yes,No,72,Yes,No,0.72,0.6032,1/22/2015,1/22/2015,1/22/2015,1,1
CLM-910365,WS-910365-W2,HAS_WITNESS,1/22/2015,Moderate,Partial,Yes,93,Yes,No,0.93,0.9177,1/22/2015,1/22/2015,1/22/2015,1,1
CLM-362843,WS-362843-W1,HAS_WITNESS,2/3/2015,Moderate,Partial,Yes,42,No,No,0.42,0.4139,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-362843,WS-362843-W2,HAS_WITNESS,2/3/2015,Strong,No,No,57,No,No,0.57,0.5078,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-362843,WS-362843-W3,HAS_WITNESS,2/3/2015,Weak,Yes,No,51,Yes,No,0.51,0.5091,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-135400,WS-135400-W1,HAS_WITNESS,1/20/2015,Weak,Yes,Yes,53,No,No,0.53,0.4859,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-798579,WS-798579-W1,HAS_WITNESS,1/1/2015,Strong,No,No,100,No,No,1.0,0.8554,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-250833,WS-250833-W1,HAS_WITNESS,2/2/2015,Moderate,Yes,Unknown,80,No,No,0.8,0.7308,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-250833,WS-250833-W2,HAS_WITNESS,2/2/2015,Strong,Partial,Yes,87,Yes,Yes,0.87,0.7307,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-250833,WS-250833-W3,HAS_WITNESS,2/2/2015,Moderate,Yes,Yes,75,No,No,0.75,0.6076,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-824116,WS-824116-W1,HAS_WITNESS,1/23/2015,Weak,Yes,No,65,Yes,No,0.65,0.5756,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-824116,WS-824116-W2,HAS_WITNESS,1/23/2015,Strong,Yes,Yes,70,No,No,0.7,0.6974,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-322613,WS-322613-W1,HAS_WITNESS,1/26/2015,Strong,Yes,Yes,56,Yes,No,0.56,0.5147,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-322613,WS-322613-W2,HAS_WITNESS,1/26/2015,Weak,Partial,Yes,96,Yes,No,0.96,0.8595,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-322613,WS-322613-W3,HAS_WITNESS,1/26/2015,Moderate,No,No,79,Yes,Yes,0.79,0.6931,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-871305,WS-871305-W1,HAS_WITNESS,1/2/2015,Strong,Yes,No,47,Yes,No,0.47,0.3872,1/2/2015,1/2/2015,1/2/2015,1,1
CLM-871305,WS-871305-W2,HAS_WITNESS,1/2/2015,Weak,Yes,Yes,97,No,No,0.97,0.8111,1/2/2015,1/2/2015,1/2/2015,1,1
CLM-488037,WS-488037-W1,HAS_WITNESS,2/25/2015,Moderate,Yes,No,56,No,No,0.56,0.4885,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-488037,WS-488037-W2,HAS_WITNESS,2/25/2015,Weak,Partial,Unknown,72,No,No,0.72,0.6914,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-488037,WS-488037-W3,HAS_WITNESS,2/25/2015,Weak,Yes,Yes,91,Yes,No,0.91,0.7379,2/25/2015,2/25/2015,2/25/2015,1,1
CLM-886473,WS-886473-W1,HAS_WITNESS,2/9/2015,Moderate,No,Yes,49,Yes,Yes,0.49,0.475,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-886473,WS-886473-W2,HAS_WITNESS,2/9/2015,Strong,No,No,50,No,No,0.5,0.4277,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-907113,WS-907113-W1,HAS_WITNESS,1/16/2015,Moderate,Yes,Yes,67,Yes,No,0.67,0.6095,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-833321,WS-833321-W1,HAS_WITNESS,2/1/2015,Strong,Yes,Yes,91,No,No,0.91,0.7769,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-254837,WS-254837-W1,HAS_WITNESS,1/3/2015,Moderate,Yes,Yes,48,No,No,0.48,0.4593,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-574707,WS-574707-W1,HAS_WITNESS,2/23/2015,Moderate,Partial,Yes,48,Yes,Yes,0.48,0.4729,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-574707,WS-574707-W2,HAS_WITNESS,2/23/2015,Moderate,No,No,52,Yes,No,0.52,0.4874,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-574707,WS-574707-W3,HAS_WITNESS,2/23/2015,Moderate,Yes,Yes,82,Yes,No,0.82,0.6896,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-630683,WS-630683-W1,HAS_WITNESS,1/3/2015,Strong,Yes,Unknown,97,Yes,No,0.97,0.9489,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-630683,WS-630683-W2,HAS_WITNESS,1/3/2015,Weak,Yes,Yes,72,Yes,No,0.72,0.6576,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-630683,WS-630683-W3,HAS_WITNESS,1/3/2015,Moderate,Yes,No,95,No,No,0.95,0.7619,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-500639,WS-500639-W1,HAS_WITNESS,1/10/2015,Strong,Partial,Yes,98,Yes,No,0.98,0.8502,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-500639,WS-500639-W2,HAS_WITNESS,1/10/2015,Moderate,Yes,Unknown,44,Yes,No,0.44,0.4069,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-352120,WS-352120-W1,HAS_WITNESS,1/25/2015,Strong,Yes,No,89,Yes,No,0.89,0.7613,1/25/2015,1/25/2015,1/25/2015,1,1
CLM-569245,WS-569245-W1,HAS_WITNESS,1/10/2015,Moderate,Yes,Yes,92,Yes,No,0.92,0.8151,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-907012,WS-907012-W1,HAS_WITNESS,1/28/2015,Strong,Yes,Yes,91,Yes,No,0.91,0.7699,1/28/2015,1/28/2015,1/28/2015,1,1
CLM-700074,WS-700074-W1,HAS_WITNESS,2/18/2015,Strong,Yes,No,45,No,No,0.45,0.4156,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-866805,WS-866805-W1,HAS_WITNESS,1/24/2015,Moderate,No,Yes,56,Yes,Yes,0.56,0.5119,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-866805,WS-866805-W2,HAS_WITNESS,1/24/2015,Moderate,Partial,Yes,59,Yes,Yes,0.59,0.5035,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-951863,WS-951863-W1,HAS_WITNESS,1/20/2015,Moderate,Partial,Yes,66,Yes,No,0.66,0.6009,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-951863,WS-951863-W2,HAS_WITNESS,1/20/2015,Weak,No,Yes,74,No,No,0.74,0.7164,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-951863,WS-951863-W3,HAS_WITNESS,1/20/2015,Strong,Yes,Unknown,91,Yes,No,0.91,0.7556,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-863749,WS-863749-W1,HAS_WITNESS,1/16/2015,Strong,No,Yes,69,Yes,No,0.69,0.6284,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-863749,WS-863749-W2,HAS_WITNESS,1/16/2015,Moderate,Partial,Yes,92,Yes,No,0.92,0.7943,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-863749,WS-863749-W3,HAS_WITNESS,1/16/2015,Moderate,Yes,Unknown,55,Yes,No,0.55,0.4642,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-596914,WS-596914-W1,HAS_WITNESS,1/1/2015,Moderate,Yes,Yes,79,Yes,Yes,0.79,0.7593,1/1/2015,1/1/2015,1/1/2015,1,1
CLM-684653,WS-684653-W1,HAS_WITNESS,1/7/2015,Strong,No,No,58,Yes,No,0.58,0.5597,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-528259,WS-528259-W1,HAS_WITNESS,2/17/2015,Strong,Partial,No,40,No,No,0.4,0.3363,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-528259,WS-528259-W2,HAS_WITNESS,2/17/2015,Moderate,No,No,47,Yes,No,0.47,0.4339,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-797636,WS-797636-W1,HAS_WITNESS,2/26/2015,Moderate,Yes,No,59,Yes,No,0.59,0.5846,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-326180,WS-326180-W1,HAS_WITNESS,1/31/2015,Strong,No,No,57,Yes,No,0.57,0.4664,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-326180,WS-326180-W2,HAS_WITNESS,1/31/2015,Weak,Yes,Yes,41,No,No,0.41,0.3887,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-326180,WS-326180-W3,HAS_WITNESS,1/31/2015,Moderate,Yes,No,50,Yes,No,0.5,0.4979,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-620075,WS-620075-W1,HAS_WITNESS,2/27/2015,Moderate,Partial,Yes,51,Yes,No,0.51,0.4355,2/27/2015,2/27/2015,2/27/2015,1,1
CLM-965187,WS-965187-W1,HAS_WITNESS,3/1/2015,Strong,Partial,Yes,42,Yes,Yes,0.42,0.3768,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-965187,WS-965187-W2,HAS_WITNESS,3/1/2015,Moderate,Yes,Yes,59,No,No,0.59,0.4833,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-516182,WS-516182-W1,HAS_WITNESS,2/13/2015,Moderate,No,Yes,71,Yes,Yes,0.71,0.688,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-516182,WS-516182-W2,HAS_WITNESS,2/13/2015,Moderate,Yes,Yes,82,Yes,Yes,0.82,0.6922,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-516182,WS-516182-W3,HAS_WITNESS,2/13/2015,Moderate,No,Yes,100,Yes,No,1.0,0.8919,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-771509,WS-771509-W1,HAS_WITNESS,2/5/2015,Moderate,Yes,Yes,62,No,No,0.62,0.5165,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-264221,WS-264221-W1,HAS_WITNESS,2/20/2015,Moderate,Yes,Yes,86,Yes,No,0.86,0.7178,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-264221,WS-264221-W2,HAS_WITNESS,2/20/2015,Moderate,No,No,51,Yes,No,0.51,0.4305,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-602704,WS-602704-W1,HAS_WITNESS,1/24/2015,Strong,Yes,No,69,No,No,0.69,0.5668,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-602704,WS-602704-W2,HAS_WITNESS,1/24/2015,Moderate,No,No,65,Yes,Yes,0.65,0.551,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-602704,WS-602704-W3,HAS_WITNESS,1/24/2015,Moderate,Yes,Yes,98,Yes,Yes,0.98,0.8445,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-672416,WS-672416-W1,HAS_WITNESS,1/31/2015,Moderate,Yes,Unknown,74,Yes,No,0.74,0.6778,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-545506,WS-545506-W1,HAS_WITNESS,1/23/2015,Weak,Partial,Unknown,81,Yes,No,0.81,0.7452,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-545506,WS-545506-W2,HAS_WITNESS,1/23/2015,Strong,Yes,Unknown,63,Yes,No,0.63,0.5527,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-545506,WS-545506-W3,HAS_WITNESS,1/23/2015,Moderate,Yes,Yes,40,No,No,0.4,0.3371,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-777533,WS-777533-W1,HAS_WITNESS,1/11/2015,Strong,Yes,Yes,96,Yes,Yes,0.96,0.7873,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-777533,WS-777533-W2,HAS_WITNESS,1/11/2015,Strong,Partial,Unknown,59,Yes,No,0.59,0.4817,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-777533,WS-777533-W3,HAS_WITNESS,1/11/2015,Strong,Yes,Unknown,46,Yes,No,0.46,0.4335,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-953334,WS-953334-W1,HAS_WITNESS,2/20/2015,Strong,Yes,Yes,100,Yes,No,1.0,0.8885,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-953334,WS-953334-W2,HAS_WITNESS,2/20/2015,Strong,Partial,Yes,87,Yes,No,0.87,0.8246,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-369781,WS-369781-W1,HAS_WITNESS,2/24/2015,Moderate,No,No,100,No,No,1.0,0.8769,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-369781,WS-369781-W2,HAS_WITNESS,2/24/2015,Strong,Yes,Yes,54,No,No,0.54,0.4984,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-369781,WS-369781-W3,HAS_WITNESS,2/24/2015,Strong,Yes,No,91,No,No,0.91,0.7972,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-982678,WS-982678-W1,HAS_WITNESS,1/8/2015,Weak,Partial,Yes,59,No,No,0.59,0.5359,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-982678,WS-982678-W2,HAS_WITNESS,1/8/2015,Moderate,Partial,Unknown,86,Yes,No,0.86,0.7347,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-646069,WS-646069-W1,HAS_WITNESS,3/1/2015,Strong,Partial,Yes,53,No,No,0.53,0.5175,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-646069,WS-646069-W2,HAS_WITNESS,3/1/2015,Strong,Partial,Yes,72,No,No,0.72,0.6468,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-646069,WS-646069-W3,HAS_WITNESS,3/1/2015,Weak,Yes,No,88,Yes,Yes,0.88,0.843,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-331683,WS-331683-W1,HAS_WITNESS,1/21/2015,Weak,Yes,Yes,40,Yes,Yes,0.4,0.3619,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-331683,WS-331683-W2,HAS_WITNESS,1/21/2015,Moderate,Yes,Yes,95,Yes,No,0.95,0.8212,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-331683,WS-331683-W3,HAS_WITNESS,1/21/2015,Weak,No,No,95,No,No,0.95,0.8548,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-364055,WS-364055-W1,HAS_WITNESS,2/28/2015,Moderate,No,Yes,100,Yes,No,1.0,0.9231,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-364055,WS-364055-W2,HAS_WITNESS,2/28/2015,Moderate,Yes,No,86,Yes,No,0.86,0.8322,2/28/2015,2/28/2015,2/28/2015,1,1
CLM-521854,WS-521854-W1,HAS_WITNESS,1/26/2015,Strong,No,Unknown,75,Yes,Yes,0.75,0.691,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-521854,WS-521854-W2,HAS_WITNESS,1/26/2015,Strong,Partial,No,48,Yes,Yes,0.48,0.4198,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-521854,WS-521854-W3,HAS_WITNESS,1/26/2015,Weak,Partial,No,87,Yes,No,0.87,0.8184,1/26/2015,1/26/2015,1/26/2015,1,1
CLM-737252,WS-737252-W1,HAS_WITNESS,1/31/2015,Strong,Yes,Yes,94,Yes,No,0.94,0.865,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-344480,WS-344480-W1,HAS_WITNESS,2/20/2015,Strong,Partial,Unknown,60,Yes,Yes,0.6,0.5639,2/20/2015,2/20/2015,2/20/2015,1,1
CLM-898519,WS-898519-W1,HAS_WITNESS,2/17/2015,Weak,Partial,Yes,89,No,No,0.89,0.7792,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-898519,WS-898519-W2,HAS_WITNESS,2/17/2015,Strong,Partial,No,84,Yes,No,0.84,0.8044,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-898519,WS-898519-W3,HAS_WITNESS,2/17/2015,Moderate,No,No,69,No,No,0.69,0.5806,2/17/2015,2/17/2015,2/17/2015,1,1
CLM-957816,WS-957816-W1,HAS_WITNESS,2/2/2015,Weak,Yes,No,73,Yes,Yes,0.73,0.6299,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-957816,WS-957816-W2,HAS_WITNESS,2/2/2015,Moderate,No,Unknown,49,Yes,No,0.49,0.4317,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-957816,WS-957816-W3,HAS_WITNESS,2/2/2015,Moderate,Partial,Unknown,67,Yes,Yes,0.67,0.5693,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-175960,WS-175960-W1,HAS_WITNESS,2/6/2015,Strong,Yes,No,55,Yes,No,0.55,0.472,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-175960,WS-175960-W2,HAS_WITNESS,2/6/2015,Moderate,Partial,Yes,87,No,No,0.87,0.7362,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-489618,WS-489618-W1,HAS_WITNESS,2/11/2015,Strong,No,Yes,64,Yes,No,0.64,0.5889,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-489618,WS-489618-W2,HAS_WITNESS,2/11/2015,Moderate,No,Yes,92,Yes,No,0.92,0.8224,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-101421,WS-101421-W1,HAS_WITNESS,2/23/2015,Moderate,Partial,Yes,68,Yes,Yes,0.68,0.5473,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-101421,WS-101421-W2,HAS_WITNESS,2/23/2015,Strong,Partial,Yes,84,Yes,No,0.84,0.8291,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-793948,WS-793948-W1,HAS_WITNESS,1/29/2015,Strong,Yes,Yes,44,Yes,No,0.44,0.3735,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-737483,WS-737483-W1,HAS_WITNESS,1/2/2015,Moderate,Yes,Unknown,54,No,No,0.54,0.5073,1/2/2015,1/2/2015,1/2/2015,1,1
CLM-737483,WS-737483-W2,HAS_WITNESS,1/2/2015,Moderate,Partial,No,59,Yes,No,0.59,0.5254,1/2/2015,1/2/2015,1/2/2015,1,1
CLM-737483,WS-737483-W3,HAS_WITNESS,1/2/2015,Moderate,Partial,Yes,81,Yes,No,0.81,0.7776,1/2/2015,1/2/2015,1/2/2015,1,1
CLM-167466,WS-167466-W1,HAS_WITNESS,2/14/2015,Moderate,Yes,Unknown,42,Yes,Yes,0.42,0.3687,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-167466,WS-167466-W2,HAS_WITNESS,2/14/2015,Moderate,Partial,Yes,51,Yes,No,0.51,0.4432,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-167466,WS-167466-W3,HAS_WITNESS,2/14/2015,Moderate,Yes,No,90,Yes,Yes,0.9,0.7886,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-664732,WS-664732-W1,HAS_WITNESS,2/4/2015,Moderate,Partial,Yes,74,No,No,0.74,0.6647,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-664732,WS-664732-W2,HAS_WITNESS,2/4/2015,Moderate,No,Yes,41,No,No,0.41,0.3874,2/4/2015,2/4/2015,2/4/2015,1,1
